campus,ceeb,cds14,school_name,city,county,applicants_2325,admits_2325,admit_rate_2325,ela_pct_met_avg,math_pct_met_avg,avg_pct_met,upp_pct_2425,lcff_plus,ag_cohort_2425,ag_met_2425,admits_per_eligible,match_method,match_score
Berkeley,053390,49709534937256,SONOMA VALLEY HIGH SCHOOL,Sonoma,Sonoma,104,18,17.31,54.78,18.41,36.6,39.59,N,265,136,0.1324,fuzzy_name_county,1.00
Berkeley,053540,31669443138500,TRUCKEE HIGH SCHOOL,Truckee,Placer,104,11,10.58,67.74,39.22,53.48,29.44,N,201,119,0.0924,fuzzy_name_county,0.94
Berkeley,054605,36678760125450,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,104,15,14.42,43.53,11.48,27.51,97.29,Y,441,222,0.0676,gardiner_seed,1.00
Berkeley,054245,43104390113431,UNIVERSITY PREP ACADEMY,San Jose,Santa Clara,104,16,15.38,84.91,64.15,74.53,31.38,N,115,115,0.1391,fuzzy_name_county,0.94
Berkeley,051874,20652430110965,MADERA SOUTH HIGH SCHOOL,Madera,Madera,103,16,15.53,47.37,8.55,27.96,95.43,Y,376,162,0.0988,fuzzy_name_county,1.00
Berkeley,052320,33671733335130,PALM SPRINGS HIGH SCHOOL,Palm Springs,Riverside,103,19,18.45,54.71,21.4,38.05,96.13,Y,396,220,0.0864,gardiner_seed,1.00
Berkeley,054199,19647330111583,ANIMO JACKIE ROBINSON CHRT SCH,Los Angeles,Los Angeles,103,18,17.48,55.1,20.41,37.76,96.54,Y,138,129,0.1395,gardiner_seed,1.00
Berkeley,054379,31750850119487,WESTERN SIERRA COLLEGIATE ACAD,Rocklin,Placer,103,17,16.5,91.51,62.86,77.19,14.39,N,129,127,0.1339,fuzzy_name_county,0.94
Berkeley,051257,19647091996313,ANIMO LEADERSHIP CHARTER HS,Inglewood,Los Angeles,102,24,23.53,61.18,24.34,42.76,93.53,Y,150,125,0.192,gardiner_seed,1.00
Berkeley,051900,39685933935103,MANTECA HIGH SCHOOL,Manteca,San Joaquin,102,10,9.8,56.73,19.68,38.21,71.89,N,435,82,0.122,fuzzy_name_county,1.00
Berkeley,053699,54722565430368,EL DIAMANTE HIGH SCHOOL,Visalia,Tulare,102,12,11.76,70.07,23.53,46.8,63.86,N,437,274,0.0438,fuzzy_name_county,1.00
Berkeley,053958,39685850108225,RONALD E MCNAIR HIGH SCHOOL,Stockton,San Joaquin,102,19,18.63,41.12,14.14,27.63,80.84,Y,370,89,0.2135,gardiner_seed,1.00
Berkeley,050620,33736763330990,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,101,25,24.75,35.54,11.65,23.59,91.43,Y,583,293,0.0853,gardiner_seed,1.00
Berkeley,051228,43694840114496,DR TJ OWENS GILROY EARLY COLG,Gilroy,Santa Clara,101,22,21.78,98.59,86.01,92.3,42.11,N,69,67,0.3284,fuzzy_name_county,0.95
Berkeley,051498,19647090100602,LENNOX MATH SCIENCE TECH ACAD,Inglewood,Los Angeles,101,13,12.87,73.24,41.55,57.39,86.73,Y,144,118,0.1102,fuzzy2_token,0.80
Berkeley,051811,19647330106997,ORTHOPAEDIC HOSPITAL MAGNET HS,Los Angeles,Los Angeles,101,28,27.72,77.82,32.91,55.37,93.11,Y,140,129,0.2171,gardiner_seed,1.00
Berkeley,051983,50711755031380,GRACE M DAVIS HIGH SCHOOL,Modesto,Stanislaus,101,15,14.85,39.0,10.93,24.96,82.67,Y,448,152,0.0987,fuzzy_name_county,1.00
Berkeley,052881,37683383734654,MORSE HIGH SCHOOL,San Diego,San Diego,101,12,11.88,59.14,22.43,40.78,80.96,Y,348,179,0.067,gardiner_seed,1.00
Berkeley,054003,10621660108555,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,101,20,19.8,79.98,60.04,70.01,63.79,N,54,52,0.3846,fuzzy_name_county,0.95
Berkeley,052719,34674393431012,LUTHER BURBANK HIGH SCHOOL,Sacramento,Sacramento,100,7,7.0,28.59,9.68,19.14,80.39,Y,390,173,0.0405,fuzzy_name_county,1.00
Berkeley,053404,19645191995661,SOUTH EL MONTE HIGH SCHOOL,South El Monte,Los Angeles,100,19,19.0,52.83,14.71,33.77,92.62,Y,311,157,0.121,gardiner_seed,1.00
Berkeley,054331,36678430118802,CITRUS VALLEY HIGH SCHOOL,Redlands,San Bernardino,100,12,12.0,68.11,44.57,56.34,66.64,N,511,274,0.0438,fuzzy_name_county,1.00
Berkeley,054794,19768690131128,DA VINCI COMMUNICATIONS HS,El Segundo,Los Angeles,100,16,16.0,65.04,28.69,46.87,50.18,N,140,124,0.129,fuzzy_name_county,1.00
Berkeley,051465,19647251934470,JORDAN HIGH SCHOOL,Long Beach,Los Angeles,99,15,15.15,31.81,9.61,20.71,79.09,Y,539,189,0.0794,gardiner_seed,1.00
Berkeley,050525,50710435030879,CERES HIGH SCHOOL,Ceres,Stanislaus,98,23,23.47,54.25,17.09,35.67,88.31,Y,415,200,0.115,fuzzy_name_county,1.00
Berkeley,051360,19734451935246,LOS ALTOS HIGH SCHOOL,Hacienda Heights,Los Angeles,98,14,14.29,60.95,25.21,43.08,74.69,N,350,167,0.0838,gardiner_seed,1.00
Berkeley,051885,19647741935436,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,98,9,9.18,42.27,13.35,27.81,96.99,Y,468,224,0.0402,gardiner_seed,1.00
Berkeley,052620,19647331937226,RESEDA HIGH SCHOOL,Reseda,Los Angeles,98,22,22.45,42.8,14.18,28.49,89.61,Y,345,190,0.1158,gardiner_seed,1.00
Berkeley,052655,19645271932706,EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,98,18,18.37,62.08,25.58,43.83,77.59,Y,531,295,0.061,gardiner_seed,1.00
Berkeley,053675,37684523738705,VISTA HIGH SCHOOL,Vista,San Diego,98,21,21.43,45.51,16.91,31.21,85.97,Y,456,152,0.1382,gardiner_seed,1.00
Berkeley,050093,30666473030053,ESPERANZA HIGH SCHOOL,Anaheim,Orange,97,11,11.34,73.71,47.23,60.47,47.67,N,356,193,0.057,fuzzy_name_county,1.00
Berkeley,051268,36677100120758,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,97,13,13.4,52.97,26.2,39.58,86.14,Y,434,322,0.0404,gardiner_seed,1.00
Berkeley,051614,19648730136705,ODYSSEY STEM ACADEMY,Lakewood,Los Angeles,97,11,11.34,68.41,23.03,45.72,95.24,Y,91,66,0.1667,fuzzy_name_county,1.00
Berkeley,051890,20652432035707,MADERA HIGH SCHOOL,Madera,Madera,97,19,19.59,54.58,17.38,35.98,82.34,Y,388,169,0.1124,gardiner_seed,1.00
Berkeley,052249,37735693735206,OCEANSIDE HIGH SCHOOL,Oceanside,San Diego,97,11,11.34,40.35,20.57,30.46,75.72,Y,453,197,0.0558,gardiner_seed,1.00
Berkeley,052299,56725465634761,RIO MESA HIGH SCHOOL,Oxnard,Ventura,97,26,26.8,47.57,16.96,32.27,74.01,N,469,135,0.1926,fuzzy_name_county,1.00
Berkeley,053760,19651281936889,PIONEER HIGH SCHOOL,Whittier,Los Angeles,97,15,15.46,61.53,24.88,43.2,89.7,Y,255,186,0.0806,fuzzy_name_county,1.00
Berkeley,054045,44697990105858,PAJARO VALLEY HS,Watsonville,Santa Cruz,97,16,16.49,36.69,10.57,23.63,86.85,Y,331,141,0.1135,fuzzy_name_county,1.00
Berkeley,052120,19651361933902,WILLIAM S HART HIGH SCHOOL,Newhall,Los Angeles,97,11,11.34,71.45,36.15,53.8,46.06,N,531,277,0.0397,gardiner_seed,1.00
Berkeley,050995,10621661035831,THEODORE ROOSEVELT HIGH SCHOOL,Fresno,Fresno,96,13,13.54,42.81,10.64,26.73,93.38,Y,458,234,0.0556,gardiner_seed,1.00
Berkeley,052056,33752423330552,RANCHO VERDE HIGH SCHOOL,Moreno Valley,Riverside,96,14,14.58,51.25,14.58,32.91,82.72,Y,477,292,0.0479,gardiner_seed,1.00
Berkeley,053077,43694274332995,ANDREW P HILL HIGH SCHOOL,San Jose,Santa Clara,96,17,17.71,46.64,16.36,31.5,79.8,Y,355,100,0.17,fuzzy_name_county,1.00
Berkeley,053800,57727105738802,WOODLAND HIGH SCHOOL,Woodland,Yolo,96,11,11.46,43.68,12.71,28.19,76.88,Y,270,101,0.1089,fuzzy_name_county,1.00
Berkeley,053970,07617960735902,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,96,28,29.17,36.83,6.78,21.8,97.66,Y,373,89,0.3146,fuzzy_name_county,0.94
Berkeley,054624,19647331934033,STEM ACADEMY OF HOLLYWOOD,Hollywood,Los Angeles,96,17,17.71,61.48,21.61,41.55,93.07,Y,278,173,0.0983,fuzzy_name_county,0.94
Berkeley,054631,39686760123802,HEALTH CAREERS ACADEMY HS,Stockton,San Joaquin,96,19,19.79,69.79,20.83,45.31,79.51,Y,83,74,0.2568,fuzzy_name_county,1.00
Berkeley,054672,36679340125419,ADELANTO HIGH SCHOOL,Adelanto,San Bernardino,96,14,14.58,42.66,8.6,25.63,88.87,Y,542,212,0.066,gardiner_seed,1.00
Berkeley,053595,48705734837803,VACAVILLE HIGH SCHOOL,Vacaville,Solano,96,12,12.5,55.25,25.9,40.58,46.92,N,525,296,0.0405,fuzzy_name_county,1.00
Berkeley,050210,15635291532290,EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,95,17,17.89,53.61,11.87,32.74,91.33,Y,536,180,0.0944,gardiner_seed,1.00
Berkeley,051357,19734521936228,NOGALES HIGH SCHOOL,La Puente,Los Angeles,95,12,12.63,52.12,13.77,32.95,88.79,Y,399,149,0.0805,gardiner_seed,1.00
Berkeley,053545,19647331939107,VERDUGO HILLS HIGH SCHOOL,Tujunga,Los Angeles,95,22,23.16,65.76,34.81,50.28,83.85,Y,272,184,0.1196,gardiner_seed,1.00
Berkeley,053110,31669280139840,WEST PARK HIGH SCHOOL,Roseville,Placer,95,10,10.53,68.97,38.29,53.63,30.78,N,436,289,0.0346,fuzzy_name_county,1.00
Berkeley,050135,12626871230705,ARCATA HIGH SCHOOL,Arcata,Humboldt,94,18,19.15,63.83,37.47,50.65,42.11,N,238,129,0.1395,fuzzy_name_county,1.00
Berkeley,051122,19645920100354,HAWTHORNE MATH & SCIENCE ACAD,Hawthorne,Los Angeles,94,14,14.89,81.15,42.62,61.89,83.77,Y,132,101,0.1386,gardiner_seed,1.00
Berkeley,051412,19642461995844,LANCASTER HIGH SCHOOL,Lancaster,Los Angeles,94,14,14.89,35.65,9.99,22.82,68.42,N,655,202,0.0693,gardiner_seed,1.00
Berkeley,052390,19648811936103,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,94,13,13.83,40.48,15.13,27.8,77.45,Y,266,139,0.0935,gardiner_seed,1.00
Berkeley,053983,19647330106864,ALLIANCE GERTZ-RESSLER HIGH SC,Los Angeles,Los Angeles,94,19,20.21,58.82,30.88,44.85,94.84,Y,140,134,0.1418,gardiner_seed,1.00
Berkeley,054013,33736760100255,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,94,16,17.02,38.72,8.5,23.61,97.49,Y,435,181,0.0884,gardiner_seed,1.00
Berkeley,054159,33670900114157,PATRIOT HIGH SCHOOL,Jurupa Valley,Riverside,94,17,18.09,48.51,15.98,32.24,76.95,Y,588,345,0.0493,gardiner_seed,1.00
Berkeley,054928,07617960133637,SUMMIT PUBLIC SCHOOL TAMALPAIS,San Pablo,Contra Costa,94,16,17.02,44.66,12.62,28.64,83.63,Y,102,91,0.1758,fuzzy_name_county,1.00
Berkeley,052430,50712175036256,PATTERSON HIGH SCHOOL,Patterson,Stanislaus,93,19,20.43,57.79,19.74,38.76,76.67,Y,419,179,0.1061,fuzzy_name_county,1.00
Berkeley,053345,49706074930400,ANALY HIGH SCHOOL,Sebastopol,Sonoma,93,14,15.05,66.79,35.66,51.23,42.63,N,333,181,0.0773,fuzzy_name_county,1.00
Berkeley,053400,19647331938307,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,93,25,26.88,44.33,21.07,32.7,94.23,Y,418,220,0.1136,gardiner_seed,1.00
Berkeley,053668,37684523730728,RANCHO BUENA VISTA HIGH SCHOOL,Vista,San Diego,93,10,10.75,63.31,33.82,48.57,71.01,N,495,204,0.049,fuzzy_name_county,1.00
Berkeley,053738,19650941939537,WEST COVINA HIGH SCHOOL,West Covina,Los Angeles,93,12,12.9,52.3,27.94,40.12,82.12,Y,453,208,0.0577,gardiner_seed,1.00
Berkeley,053785,19647331930650,PHINEAS BANNING HIGH SCHOOL,Wilmington,Los Angeles,93,9,9.68,47.29,19.55,33.42,91.99,Y,635,388,0.0232,gardiner_seed,1.00
Berkeley,054654,37680236115778,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista,San Diego,93,24,25.81,83.87,33.33,58.6,74.26,N,86,86,0.2791,gardiner_seed,1.00
Berkeley,052018,36676523633906,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,92,11,11.96,66.38,28.59,47.48,92.17,Y,559,330,0.0333,gardiner_seed,1.00
Berkeley,052516,19649071995901,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,92,13,14.13,67.38,25.19,46.28,79.77,Y,353,180,0.0722,gardiner_seed,1.00
Berkeley,053380,56726035636188,SIMI VALLEY HIGH SCHOOL,Simi Valley,Ventura,92,17,18.48,53.02,22.15,37.59,39.63,N,445,208,0.0817,gardiner_seed,1.00
Berkeley,053557,27754402730190,SOLEDAD HIGH SCHOOL,Soledad,Monterey,92,20,21.74,43.69,9.2,26.44,85.58,Y,398,144,0.1389,fuzzy_name_county,1.00
Berkeley,050835,19645191932664,EL MONTE HIGH SCHOOL,El Monte,Los Angeles,91,11,12.09,67.36,34.75,51.06,96.24,Y,376,123,0.0894,gardiner_seed,1.00
Berkeley,051662,19647330119693,UCLA COMMUNITY SCHOOL,Los Angeles,Los Angeles,91,18,19.78,56.61,21.76,39.19,97.87,Y,116,81,0.2222,gardiner_seed,1.00
Berkeley,053839,39685930101576,WESTON RANCH HIGH SCHOOL,Stockton,San Joaquin,91,15,16.48,46.11,14.21,30.16,81.53,Y,276,110,0.1364,fuzzy_name_county,1.00
Berkeley,052055,56739405633250,MOORPARK HIGH SCHOOL,Moorpark,Ventura,90,12,13.33,56.49,31.95,44.22,38.5,N,442,214,0.0561,fuzzy_name_county,1.00
Berkeley,052688,31669283135308,OAKMONT HIGH SCHOOL,Roseville,Placer,90,16,17.78,68.24,35.01,51.63,47.91,N,332,215,0.0744,fuzzy_name_county,1.00
Berkeley,054412,01612590112797,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,90,22,24.44,48.12,9.11,28.62,98.26,Y,68,58,0.3793,fuzzy_name_county,1.00
Berkeley,052308,41689244135075,OCEANA HIGH SCHOOL,Pacifica,San Mateo,90,17,18.89,68.52,41.94,55.23,20.81,N,141,104,0.1635,fuzzy_name_county,1.00
Berkeley,050077,36676523630225,ALTA LOMA HIGH SCHOOL,Alta Loma,San Bernardino,89,6,6.74,74.86,38.8,56.83,62.41,N,567,397,0.0151,gardiner_seed,1.00
Berkeley,050172,24657892430601,ATWATER HIGH SCHOOL,Atwater,Merced,89,14,15.73,41.07,12.92,27.0,82.75,Y,482,148,0.0946,fuzzy_name_county,1.00
Berkeley,051786,19647330133736,SCIENCE ACADEMY STEM MAGNET,North Hollywood,Los Angeles,89,16,17.98,96.55,90.06,93.31,39.62,N,42,42,0.381,fuzzy_name_county,1.00
Berkeley,054238,19647330106849,ANIMO PAT BROWN CHARTER HS,Los Angeles,Los Angeles,89,19,21.35,54.23,13.77,34.0,96.92,Y,141,134,0.1418,gardiner_seed,1.00
Berkeley,1251598,19647330111641,ALLIANCE OUCHI-O'DONOVAN 6-12,Los Angeles,Los Angeles,89,13,14.61,44.37,9.15,26.76,96.95,Y,150,147,0.0884,fuzzy_name_county,0.94
Berkeley,050912,34674473430493,BELLA VISTA HIGH SCHOOL,Fair Oaks,Sacramento,89,9,10.11,62.07,41.5,51.78,41.0,N,444,192,0.0469,fuzzy_name_county,1.00
Berkeley,050663,07617540737809,YGNACIO VALLEY HIGH SCHOOL,Concord,Contra Costa,88,11,12.5,34.78,8.74,21.76,87.16,Y,250,50,0.22,fuzzy_name_county,1.00
Berkeley,051963,24657892435204,MERCED HIGH SCHOOL,Merced,Merced,88,19,21.59,43.96,13.37,28.66,79.98,Y,450,101,0.1881,fuzzy_name_county,1.00
Berkeley,052057,33671243330438,VALLEY VIEW HIGH SCHOOL,Moreno Valley,Riverside,88,9,10.23,50.69,17.1,33.89,82.66,Y,603,321,0.028,gardiner_seed,1.00
Berkeley,053420,39686763932100,EDISON SENIOR HIGH SCHOOL,Stockton,San Joaquin,88,14,15.91,38.74,9.01,23.88,83.44,Y,594,213,0.0657,fuzzy_name_county,1.00
Berkeley,053861,57727100101162,PIONEER HIGH SCHOOL,Woodland,Yolo,88,11,12.5,54.01,21.5,37.75,72.0,N,368,160,0.0688,fuzzy_name_county,1.00
Berkeley,053088,43696664330080,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,87,12,13.79,44.78,18.16,31.47,60.22,N,204,89,0.1348,fuzzy_name_county,0.94
Berkeley,053328,49709204934154,MONTGOMERY HIGH SCHOOL,Santa Rosa,Sonoma,87,11,12.64,43.18,21.0,32.09,62.81,N,323,142,0.0775,fuzzy_name_county,1.00
Berkeley,053372,56726035630322,SANTA SUSANA HIGH SCHOOL,Simi Valley,Ventura,87,21,24.14,79.44,48.82,64.13,33.59,N,259,170,0.1235,fuzzy_name_county,1.00
Berkeley,054242,15635290116392,INDEPENDENCE HIGH SCHOOL,Bakersfield,Kern,87,14,16.09,61.72,17.88,39.8,75.04,Y,534,197,0.0711,fuzzy_name_county,1.00
Berkeley,054353,37683380119610,GOMPERS PREPARATORY ACADEMY,San Diego,San Diego,87,15,17.24,43.87,10.32,27.09,87.7,Y,153,150,0.1,gardiner_seed,1.00
Berkeley,052951,37683383731247,HIGH TECH HIGH SCHOOL,San Diego,San Diego,87,11,12.64,71.94,35.04,53.49,47.82,N,103,97,0.1134,fuzzy_name_county,1.00
Berkeley,051231,01611920133629,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,86,14,16.28,51.08,19.83,35.45,77.53,Y,341,99,0.1414,fuzzy_name_county,0.94
Berkeley,053765,19651281939701,WHITTIER HIGH SCHOOL,Whittier,Los Angeles,86,15,17.44,62.82,39.79,51.3,86.92,Y,394,219,0.0685,gardiner_seed,1.00
Berkeley,054513,19647330123141,ALLIANCE TED K TAJIMA HIGH SCH,Los Angeles,Los Angeles,86,17,19.77,75.68,25.23,50.46,97.52,Y,112,108,0.1574,gardiner_seed,1.00
Berkeley,054673,19647330125864,USC HYBRID HIGH COLLEGE PREP,Los Angeles,Los Angeles,86,26,30.23,66.92,25.95,46.44,86.95,Y,120,118,0.2203,gardiner_seed,1.00
Berkeley,050910,48705404830451,ARMIJO HIGH SCHOOL,Fairfield,Solano,85,12,14.12,32.42,14.19,23.31,82.81,Y,467,136,0.0882,fuzzy_name_county,1.00
Berkeley,050985,10621661032507,FRESNO HIGH SCHOOL,Fresno,Fresno,85,15,17.65,38.28,10.91,24.6,89.66,Y,360,155,0.0968,fuzzy_name_county,1.00
Berkeley,050081,30664313033057,KATELLA HIGH SCHOOL,Anaheim,Orange,84,13,15.48,45.76,12.32,29.04,92.52,Y,557,322,0.0404,gardiner_seed,1.00
Berkeley,050465,19647331931476,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,84,9,10.71,51.39,18.12,34.76,92.58,Y,341,195,0.0462,fuzzy_name_county,1.00
Berkeley,050806,37681303732336,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,84,7,8.33,43.35,21.5,32.42,59.2,N,598,288,0.0243,gardiner_seed,1.00
Berkeley,050810,13631151333004,CENTRAL UNION HIGH SCHOOL,El Centro,Imperial,83,15,18.07,56.11,20.4,38.25,75.57,Y,454,202,0.0743,gardiner_seed,1.00
Berkeley,054784,33672150131359,RIVERSIDE STEM ACADEMY,Riverside,Riverside,83,14,16.87,96.3,84.5,90.4,46.59,N,56,49,0.2857,fuzzy_name_county,1.00
Berkeley,054847,07617960735902,ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,83,23,27.71,36.83,6.78,21.8,97.66,Y,373,89,0.2584,fuzzy_name_county,0.94
Berkeley,054095,34752830112425,NATOMAS PACIFIC PATHWAYS PREP,Sacramento,Sacramento,83,13,15.66,77.33,46.0,61.66,41.65,N,143,141,0.0922,fuzzy_name_county,1.00
Berkeley,050092,30664313038239,WESTERN HIGH SCHOOL,Anaheim,Orange,82,14,17.07,44.74,17.62,31.18,92.05,Y,332,180,0.0778,gardiner_seed,1.00
Berkeley,051230,19647331934157,HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,82,19,23.17,46.32,13.2,29.76,95.67,Y,403,260,0.0731,gardiner_seed,1.00
Berkeley,051430,24657892433605,LIVINGSTON HIGH SCHOOL,Livingston,Merced,82,24,29.27,36.95,8.1,22.52,86.74,Y,298,105,0.2286,fuzzy_name_county,1.00
Berkeley,054163,19647330111658,ALLIANCE M&E STERN MATH SCI SCH,Los Angeles,Los Angeles,82,11,13.41,77.3,29.79,53.55,89.96,Y,125,118,0.0932,gardiner_seed,1.00
Berkeley,053691,56726525630348,FOOTHILL TECHNOLOGY HS,Ventura,Ventura,82,6,7.32,84.05,52.62,68.33,40.38,N,231,161,0.0373,gardiner_seed,1.00
Berkeley,050548,04614240437558,PLEASANT VALLEY SR HIGH SCHOOL,Chico,Butte,81,14,17.28,71.61,42.09,56.85,47.12,N,492,198,0.0707,fuzzy_name_county,1.00
Berkeley,050683,30665973031853,COSTA MESA HIGH SCHOOL,Costa Mesa,Orange,81,12,14.81,53.55,22.89,38.22,77.32,Y,299,142,0.0845,fuzzy_name_county,1.00
Berkeley,051040,43694844332839,GILROY HIGH SCHOOL,Gilroy,Santa Clara,81,11,13.58,44.09,15.08,29.58,68.29,N,353,169,0.0651,fuzzy_name_county,1.00
Berkeley,052664,33669773334299,NORTE VISTA SENIOR HIGH SCHOOL,Riverside,Riverside,81,15,18.52,46.9,11.19,29.05,93.13,Y,378,141,0.1064,gardiner_seed,1.00
Berkeley,054054,37683380108787,HIGH TECH HIGH MEDIA ARTS,San Diego,San Diego,81,17,20.99,56.99,25.27,41.13,47.61,N,98,94,0.1809,fuzzy_name_county,1.00
Berkeley,054837,19647250132324,SATO ACADEMY OF MATH & SCIENCE,Long Beach,Los Angeles,81,9,11.11,93.74,77.85,85.8,27.17,N,128,112,0.0804,fuzzy_name_county,0.94
Berkeley,052410,01612593030772,OAKLAND SCHOOL FOR THE ARTS,Oakland,Alameda,80,17,21.25,88.1,46.99,67.55,26.08,N,114,84,0.2024,fuzzy_name_county,1.00
Berkeley,054310,19651360138727,CASTAIC HIGH SCHOOL,Castaic,Los Angeles,80,15,18.75,73.05,32.84,52.94,24.37,N,288,73,0.2055,fuzzy_name_county,1.00
Berkeley,054357,33752000118794,MURRIETA MESA HIGH SCHOOL,Murrieta,Riverside,80,12,15.0,74.87,36.58,55.72,60.79,N,510,311,0.0386,gardiner_seed,1.00
Berkeley,050573,37684113730801,CASTLE PARK HIGH SCHOOL,Chula Vista,San Diego,79,24,30.38,48.98,14.4,31.69,90.1,Y,287,108,0.2222,gardiner_seed,1.00
Berkeley,051896,19649801995737,MALIBU HIGH SCHOOL,Malibu,Los Angeles,79,22,27.85,70.79,41.41,56.1,22.48,N,97,44,0.5,fuzzy_name_county,1.00
Berkeley,052248,37735693739018,EL CAMINO HIGH SCHOOL,Oceanside,San Diego,79,10,12.66,51.27,27.83,39.55,68.13,N,636,311,0.0322,gardiner_seed,1.00
Berkeley,050084,30664313033784,LOARA HIGH SCHOOL,Anaheim,Orange,78,16,20.51,36.65,10.45,23.55,93.5,Y,357,158,0.1013,gardiner_seed,1.00
Berkeley,050855,33751763332350,ELSINORE HIGH SCHOOL,Wildomar,Riverside,78,12,15.38,51.33,21.19,36.26,77.94,Y,437,136,0.0882,fuzzy_name_county,1.00
Berkeley,051060,19645681934082,HERBERT HOOVER HIGH SCHOOL,Glendale,Los Angeles,78,8,10.26,48.17,26.77,37.47,77.86,Y,393,137,0.0584,fuzzy_name_county,1.00
Berkeley,052315,19642461936624,PALMDALE HIGH SCHOOL,Palmdale,Los Angeles,78,9,11.54,32.03,5.16,18.59,74.41,N,544,149,0.0604,gardiner_seed,1.00
Berkeley,053685,15638591536440,WASCO UNION HIGH SCHOOL,Wasco,Kern,78,15,19.23,56.83,20.47,38.65,88.64,Y,374,126,0.119,fuzzy_name_county,0.94
Berkeley,054248,54722490116368,MISSION OAK HIGH SCHOOL,Tulare,Tulare,78,14,17.95,53.86,24.01,38.93,70.44,N,345,175,0.08,fuzzy_name_county,1.00
Berkeley,054667,19647330126516,HUNTINGTON PARK INST APPLD MEDICINE,Huntington Park,Los Angeles,78,21,26.92,66.78,29.8,48.29,93.55,Y,163,137,0.1533,gardiner_seed,1.00
Berkeley,052902,19647331935865,JAMES MONROE HIGH SCHOOL,North Hills,Los Angeles,77,11,14.29,36.31,11.42,23.87,94.96,Y,469,251,0.0438,fuzzy_name_county,1.00
Berkeley,054891,19647330132027,UNIVERSITY PREP VALUE HS,Los Angeles,Los Angeles,77,17,22.08,38.53,28.44,33.48,92.9,Y,114,109,0.156,gardiner_seed,1.00
Berkeley,053270,44104474430252,PACIFIC COLLEGIATE SCHOOL,Santa Cruz,Santa Cruz,76,18,23.68,,88.61,,9.23,N,79,78,0.2308,fuzzy_name_county,0.94
Berkeley,054118,19647330108936,ALLIANCE COLLINS COLLEGE READY HS,Huntington Park,Los Angeles,76,12,15.79,70.71,33.57,52.14,89.57,Y,142,140,0.0857,gardiner_seed,1.00
Berkeley,051415,54719935432414,LINDSAY HIGH SCHOOL,Lindsay,Tulare,75,16,21.33,64.01,22.02,43.02,87.19,Y,273,150,0.1067,fuzzy_name_county,1.00
Berkeley,051633,19647330135715,ESPERANZA COLLEGE PREP,Los Angeles,Los Angeles,75,12,16.0,65.85,21.95,43.9,85.69,Y,122,121,0.0992,fuzzy_name_county,0.94
Berkeley,053325,56768285635776,SANTA PAULA HIGH SCHOOL,Santa Paula,Ventura,75,13,17.33,48.19,16.28,32.24,85.81,Y,357,172,0.0756,gardiner_seed,1.00
Berkeley,053330,49709204936803,SANTA ROSA HIGH SCHOOL,Santa Rosa,Sonoma,75,11,14.67,51.92,23.79,37.85,62.07,N,352,139,0.0791,fuzzy_name_county,1.00
Berkeley,054355,07616480117218,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,75,19,25.33,77.9,27.84,52.87,82.09,Y,152,67,0.2836,fuzzy_name_county,0.94
Berkeley,050218,15635291533330,HIGHLAND HIGH SCHOOL,Bakersfield,Kern,74,19,25.68,55.55,16.75,36.15,87.43,Y,621,271,0.0701,fuzzy_name_county,1.00
Berkeley,051700,19647331935519,MANUAL ARTS SENIOR HIGH SCHOOL,Los Angeles,Los Angeles,74,11,14.86,30.96,7.83,19.39,98.2,Y,301,163,0.0675,fuzzy_name_county,1.00
Berkeley,053070,33672493337656,SAN JACINTO HIGH SCHOOL,San Jacinto,Riverside,74,16,21.62,38.04,9.01,23.52,91.96,Y,481,277,0.0578,gardiner_seed,1.00
Berkeley,054606,36676860125500,GRAND TERRACE HIGH SCHOOL,Grand Terrace,San Bernardino,74,15,20.27,56.64,16.42,36.53,74.92,N,426,177,0.0847,gardiner_seed,1.00
Berkeley,052039,19647740109538,MARCO ANTONIO FIREBAUGH HS,Lynwood,Los Angeles,74,9,12.16,45.82,15.12,30.47,95.47,Y,386,190,0.0474,fuzzy_name_county,1.00
