ceeb,cds14,dv_name,cde_name,match_method,match_score
054539,15634121531672,WONDERFUL COLLEGE PREP ACAD DELANO,Delano High,fuzzy_name_county,0.94
054541,19647330124933,PUC EARLY COLG ACADEMY LEADERS,PUC Early College Academy for Leaders and Scholars (ECALS),fuzzy2_token,0.80
054542,19647330124388,SOCIAL JUSTICE HUMANITAS ACAD,Cesar E. Chavez Learning Academies-Social Justice Humanitas Academy,hand_verified,0.98
054543,57726940135939,WASHINGTON MIDDLE COLLEGE HS,Washington Middle College High,fuzzy_name_county,1.00
054544,19647330124495,COMM&TECH SCHOOL RIVERA LRNG COMPLX,Communication and Technology at Diego Rivera Learning Complex,hand_verified,0.95
054545,19647330124420,SCHOOL HISTORY & DRAMATIC ARTS,School of History and Dramatic Arts at Sonia Sotomayor Learning Academies,fuzzy_name_county,0.94
054547,19647330124479,DR MAYA ANGELOU COMMUNITY HS,Dr. Maya Angelou Community High,fuzzy_name_county,1.00
054548,19647330124362,VALLEY ACADEMY ARTS & SCIENCES,Valley Academy of Arts and Sciences,fuzzy_name_county,1.00
054553,07100740114470,MAKING WAVES ACADEMY,Making Waves Academy,fuzzy_name_county,1.00
054555,19647330124370,CHAVEZ LA ARTES,Cesar E. Chavez Learning Academies-Arts/Theatre/Entertain Mag,hand_verified,0.98
054563,19647330124396,CHAVEZ LA ACADEMY OF SCIENCE,Cesar E. Chavez Learning Academies-Academy of Scientific Exploration (ASE),hand_verified,0.98
054565,34765050108795,CREATIVE CONNECTIONS ARTS ACAD,Creative Connections Arts Academy,fuzzy_name_county,0.94
054569,19647330124883,ANIMO COLLEGE PREP ACADEMY,Animo College Preparatory Academy,fuzzy_name_county,0.94
054581,37682130123224,SAN DIEGO VIRTUAL SCHOOL,San Diego Virtual,fuzzy_name_county,1.00
054597,44697990117804,CEIBA COLLEGE PREPARATORY ACAD,Ceiba College Preparatory Academy,fuzzy_name_county,0.94
054600,37683383731247,SCHL ENTREPRENEURSHIP & TECH,High Tech High,fuzzy_name_county,0.94
054601,19647330124404,CHAVEZ LEARNING ACAD-TECH PREP ACAD,Cesar E. Chavez Learning Academies-Technology Preparatory Academy,hand_verified,0.95
054605,36678760125450,INDIAN SPRINGS HIGH SCHOOL,Indian Springs High,gardiner_seed,1.00
054606,36676860125500,GRAND TERRACE HIGH SCHOOL,Grand Terrace High School at the Ray Abril Jr. Educational Complex,gardiner_seed,1.00
054607,19648080124552,APPLIED TECHNOLOGY CENTER,Applied Technology Center,fuzzy_name_county,1.00
054608,33736760121673,NOVA ACADEMY EARLY COLLEGE COACHELL,NOVA Academy - Coachella,fuzzy2_token,0.80
054611,01612590125161,CASTLEMONT HIGH SCHOOL,Castlemont High,fuzzy_name_county,1.00
054614,19647330141572,LEADERSHIP IN ENTERTAINMENT,Virtual Academy of the Arts & Entertainment,fuzzy2_token,0.80
054617,19647330126615,ACADEMIES EDUCATION/EMPOWERMNT,Academies of Education and Empowerment at Carson High,fuzzy_name_county,0.88
054618,19647330126623,ACADEMY OF MEDICAL ARTS AT CARSON,Academy of Medical Arts at Carson High,fuzzy_name_county,1.00
054620,43104390123794,SUMMIT PUBLIC SCHOOL-TAHOMA,Summit Public School: Tahoma,fuzzy_name_county,1.00
054621,43694270123745,SUMMIT PUBLIC SCHOOL-RAINIER,Summit Public School: Rainier,fuzzy_name_county,1.00
054624,19647331934033,STEM ACADEMY OF HOLLYWOOD,Hollywood Senior High,fuzzy_name_county,0.94
054625,20756060125021,MINARETS CHARTER HIGH SCHOOL,Minarets Charter High,fuzzy_name_county,1.00
054626,19647330126185,ACADEMY SCIENCE & ENGINEERING,Academy of Science and Engineering,fuzzy_name_county,1.00
054627,19647330126573,MERVYN M DYMALLY HIGH SCHOOL,Academy for Multilingual Arts and Science at Mervyn M. Dymally High,fuzzy_name_county,1.00
054629,37683386061964,OFARRELL CHARTER SCHOOL,The O'Farrell Charter,gardiner_seed,1.00
054630,37683380107177,CRAWFORD HIGH SCHOOL,Crawford High,gardiner_seed,1.00
054631,39686760123802,HEALTH CAREERS ACADEMY HS,Health Careers Academy,fuzzy_name_county,1.00
054632,19647330126482,CRITICAL DESIGN AND GAMING SCH,Augustus F. Hawkins High A Critical Design and Gaming,gardiner_seed,1.00
054633,19647330126482,AUGUSTUS HAWKINS COMM HEALTH ADVCTE,Augustus F. Hawkins High A Critical Design and Gaming,fuzzy_name_county,0.94
054634,19647330126482,AUGUSTUS HAWKINS HIGH SCHOOL RISE,Augustus F. Hawkins High A Critical Design and Gaming,fuzzy_name_county,0.94
054636,19647330123133,ALLIANCE SMIDT TECHNOLOGY HIGH,Alliance Susan and Eric Smidt Technology High,fuzzy2_token,0.80
054637,36676520126243,CHAFFEY DISTRICT ONLINE HS,Chaffey District Online High,fuzzy_name_county,1.00
054641,43696744330122,MAGNOLIA SCI ACDMY-SANTA CLARA,Santa Clara High,fuzzy_name_county,0.94
054642,19647330126557,LEGACY HIGH SCHOOL VAPA,Visual and Performing Arts at Legacy High School Complex,hand_verified,0.85
054643,39686500125849,CA ONLINE PUBLIC SCH NORTHERN CA,California Online Public Schools Northern California,fuzzy2_token,0.80
054644,19647330126524,LIBRA ACADEMY AT LINDA MARQUEZ HS,Linda Esperanza Marquez High B LIBRA Academy,fuzzy2_token,0.80
054645,19647330126532,LINDA MARQUEZ HS-SOCIAL JUSTICE,Linda Esperanza Marquez High C School of Social Justice,fuzzy2_token,0.80
054649,19647330126540,STEAM AT LEGACY HIGH SCHOOL COMPLEX,"Science, Technology, Engineering, Arts and Mathematics at Legacy High School Complex",hand_verified,0.70
054651,39686270126755,ABLE CHARTER,"Humphreys College Academy of Business, Law and Education",fuzzy_name_county,1.00
054654,37680236115778,CHULA VISTA LRNG CMNTY CHARTER,Chula Vista Learning Community Charter,gardiner_seed,1.00
054659,19642460126003,ACADEMIES OF ANTELOPE VALLEY,Academies of the Antelope Valley,fuzzy_name_county,1.00
054660,43694270125617,ACE CHARTER HIGH SCHOOL,ACE Charter High,fuzzy_name_county,1.00
054663,19647336120158,NEW WEST CHARTER SCHOOL,New West Charter,fuzzy_name_county,1.00
054664,40687590125328,CENTRAL COAST NEW TECH HIGH SC,Central Coast New Tech High,fuzzy_name_county,0.94
054666,10622650126292,REEDLEY MIDDLE COLLEGE HS,Reedley Middle College High,fuzzy_name_county,1.00
054667,19647330126516,HUNTINGTON PARK INST APPLD MEDICINE,Linda Esperanza Marquez High A Huntington Park Institute of Applied Medicine,gardiner_seed,1.00
054672,36679340125419,ADELANTO HIGH SCHOOL,Adelanto High,gardiner_seed,1.00
054673,19647330125864,USC HYBRID HIGH COLLEGE PREP,USC Hybrid High,gardiner_seed,1.00
054677,33669770125732,HILLCREST HIGH SCHOOL,Hillcrest High,fuzzy_name_county,1.00
054683,19647330108928,LARCHMONT CHARTER SCHOOL,Larchmont Charter,gardiner_seed,1.00
054691,19647330127787,HARTS ACADEMY-LA,Humanities and Arts (HARTS) Academy of Los Angeles,fuzzy2_token,0.80
054693,19647330106435,CAMINO NUEVO HIGH SCH DALZELL LANCE,Camino Nuevo Charter High,hand_verified,0.70
054695,19647330127795,SCH SOCIAL JUSTICE-CONT LEARN CTR,Contreras Learning Center-School of Social Justice,hand_verified,0.98
054697,24657890127373,EL CAPITAN HIGH SCHOOL,El Capitan High,fuzzy_name_county,1.00
054701,19647330127803,EARLY COLLEGE ACAD LA TRADE TECH,Early College Academy-LA Trade Tech College,hand_verified,0.98
054702,33671730127316,RANCHO MIRAGE HIGH SCHOOL,Rancho Mirage High,gardiner_seed,1.00
054704,01612590126748,LPS OAKLAND R&D CAMPUS,LPS Oakland R & D Campus,fuzzy_name_county,1.00
054705,19648570125377,PALMDALE AEROSPACE ACADEMY,Palmdale Aerospace Academy,gardiner_seed,1.00
054709,37735510127423,SAGE CREEK HIGH SCHOOL,Sage Creek High,gardiner_seed,1.00
054710,19647330126474,HILDA L SOLIS LEARNING ACDMY,"Hilda L. Solis Learning Academy School of Technology, Business and Education",fuzzy2_token,0.80
054715,43694270125427,CALERO HIGH SCHOOL,Calero High,fuzzy_name_county,1.00
054719,36679346114698,COBALT INSTITUTE OF MATH & SCIENCE,Cobalt Institute of Math and Science Academy,gardiner_seed,1.00
054723,37683380127647,E3 CIVIC HIGH,e3 Civic High,fuzzy_name_county,1.00
054725,19647250127381,ERNEST S MCBRIDE SR HIGH SCHL,"Ernest S. McBride, Sr. High",fuzzy_name_county,0.94
054726,19647330127852,EXECUTIVE PREPARATORY ACDMY,Executive Preparatory Academy of Finance,fuzzy2_token,0.80
054728,19647330127894,VALOR ACADEMY HIGH SCHOOL,Valor Academy High,fuzzy_name_county,1.00
054735,19101990112128,ASPIRE OLLIN UNIV PREP ACDMY,Aspire Ollin University Preparatory Academy,fuzzy2_token,0.80
054746,37681060127241,DEL LAGO ACADEMY,Del Lago Academy - Campus of Applied Science,gardiner_seed,1.00
054750,43104390123257,DOWNTOWN COLLEGE PREP ALUM ROC,Downtown College Prep - Alum Rock,fuzzy_name_county,0.98
054751,30103060126037,SAMUELI ACADEMY,Samueli Academy,fuzzy_name_county,1.00
054757,48705400125310,PUBLIC SAFETY ACADEMY,Public Safety Academy,fuzzy_name_county,1.00
054763,33103300125237,LEADERSHIP MILITARY ACADEMY,Riverside County Education Academy,fuzzy_name_county,1.00
054764,33670820120675,WESTERN CENTER ACADEMY,Western Center Academy,fuzzy_name_county,1.00
054765,19753090127100,ASSURANCE LEARNING ACADEMY,Assurance Learning Academy,fuzzy_name_county,1.00
054767,19647330126136,MATH AND SCIENCE COLLEGE PREP,Math and Science College Preparatory,fuzzy_name_county,0.94
054768,01612596066450,MADISON PARK ACADEMY,Madison Park Academy 6-12,fuzzy_name_county,0.94
054769,27102720125765,MILLENNIUM CHARTER HIGH SCHOOL,Millennium Charter High,fuzzy_name_county,1.00
054770,19647330129627,TEACH TECH CHARTER HIGH SCHOOL,TEACH Tech Charter High,fuzzy_name_county,1.00
054771,19647330127217,ALLIANCE ALICE M BAXTER CRHS,Alliance Alice M. Baxter College-Ready High,fuzzy2_token,0.80
054772,19647330124941,ALLIANCE MARGARET M BLOOMFIELD,Alliance Margaret M. Bloomfield Technology Academy High,fuzzy_name_county,0.94
054774,01611920127944,HAYWARD TWIN OAKS MONTESSORI,Silver Oak High Public Montessori Charter,fuzzy_name_county,1.00
054777,,BAYFRONT CHARTER HIGH SCHOOL,,unmatched,0.69
054780,19647330129536,BOYLE HEIGHTS STEM MAGNET HIGH SCH,Boyle Heights STEM High,fuzzy_name_county,0.94
054784,33672150131359,RIVERSIDE STEM ACADEMY,Riverside STEM Academy,fuzzy_name_county,1.00
054786,17640550129601,CA ONLINE PUBLIC SCHOOLS NORTH BAY,California Online Public Schools North Bay,fuzzy2_token,0.80
054787,19647336061600,SUN VALLEY MAGNET SCHOOL,Sun Valley Magnet,fuzzy_name_county,1.00
054790,29663570124834,SIERRA ACADEMY EXPEDITION LRNG,Sierra Academy of Expeditionary Learning,fuzzy_name_county,0.86
054793,37768510129320,BONSALL HIGH SCHOOL,Bonsall High,fuzzy_name_county,1.00
054794,19768690131128,DA VINCI COMMUNICATIONS HS,Da Vinci Communications High,fuzzy_name_county,1.00
054799,14101400128454,COLLEGE BRIDGE ACADEMY,College Bridge Academy,fuzzy2_token,0.80
054812,34752830126060,LEROY GREENE ACADEMY,Leroy Greene Academy,fuzzy_name_county,1.00
054813,39767600128967,MOUNTAIN HOUSE HIGH SCHOOL,Mountain House High,gardiner_seed,1.00
054814,41690470129759,DESIGN TECH HIGH SCHOOL,Design Tech High,gardiner_seed,1.00
054815,41689240127548,SUMMIT PUBLIC SCHOOLS SHASTA,Summit Public School: Shasta,fuzzy2_token,0.80
054816,38684780127530,KIPP SAN FRANCISCO COLG PREP,KIPP San Francisco College Preparatory,fuzzy2_token,0.80
054817,19753090129742,INSPIRE CHARTER SCHOOL,Inspire Charter School,fuzzy_name_county,1.00
054818,43694270130856,LUIS VALDEZ LEADERSHIP ACADEMY,Luis Valdez Leadership Academy,fuzzy_name_county,1.00
054826,19647330129585,NAVA COLLEGE PREP ACADEMY,NAVA College Preparatory Academy,fuzzy_name_county,0.94
054837,19647250132324,SATO ACADEMY OF MATH & SCIENCE,Eunice Sato Academy of Math & Science,fuzzy_name_county,0.94
054838,39686270129916,VALLEY VIEW CHARTER PREP,Valley View Charter Prep,fuzzy_name_county,1.00
054840,19647330130997,SYLMAR BIOTECH HEALTH & ENG MAGNET,Sylmar Biotech Health Academy,fuzzy_name_county,0.94
054844,17640220132571,KONOCTI EDUCATION CENTER SCHL,Konocti Education Center,fuzzy_name_county,0.94
054845,19647330131821,COLLEGIATE CHARTER HIGH SCHOOL LA,Collegiate Charter High School of Los Angeles,hand_verified,0.98
054846,19753090131987,ILEAD EXPLORATION HYBRID,iLEAD Hybrid,fuzzy2_token,0.80
054847,07617960735902,ASPIRE RICHMOND CA COLG PREP,Richmond High,fuzzy_name_county,0.94
054849,10621660132134,PHILLIP J PATINO SCH ENTREPREN,Phillip J Patino School of Entrepreneurship,fuzzy2_token,0.80
054850,49709040101923,ROSELAND COLLEGIATE PREP,Roseland Charter,hand_verified,0.65
054851,56725460131698,RANCHO CAMPANA HIGH SCHOOL,Rancho Campana High,fuzzy_name_county,1.00
054856,07773540132233,JOHN HENRY HIGH SCHOOL,John Henry High,fuzzy_name_county,1.00
054865,19734370132969,COMPTON EARLY COLLEGE HIGH SCH,Compton Early College High,gardiner_seed,1.00
054869,43694270132274,ALPHA CINDY AVITIA HIGH SCHOOL,Alpha Cindy Avitia High,fuzzy_name_county,1.00
054885,43694270131995,ROBERTO CRUZ LEADERSHIP ACDMY,B. Roberto Cruz Leadership Academy,fuzzy2_token,0.80
054889,34674396061832,UMOJA INTERNATIONAL ACADEMY,Kit Carson Middle,fuzzy_name_county,1.00
054891,19647330132027,UNIVERSITY PREP VALUE HS,University Preparatory Value High,gardiner_seed,1.00
054892,19647330127878,PATHWAYS COMMUNITY,Pathways Community,fuzzy_name_county,1.00
054899,19647330129775,BANNING ACADEMIES CREATE/INNO,Banning Academies of Creative and Innovative Sciences (BACIS),fuzzy2_token,0.80
054907,19753090135145,COMPASS CHARTER SCHLS OF LA,Compass Charter Schools of Los Angeles,hand_verified,0.85
054926,37680230138073,LEARNING CHOICE - CHULA VISTA,Learning Choice Academy - Chula Vista,fuzzy_name_county,1.00
054927,43771490137315,KIPP NAVIGATE COLLEGE PREP,KIPP Navigate College Prep,fuzzy_name_county,1.00
054928,07617960133637,SUMMIT PUBLIC SCHOOL TAMALPAIS,Summit Public School: Tamalpais,fuzzy_name_county,1.00
054936,41690620138420,TIDE ACADEMY,Tide Academy,fuzzy_name_county,1.00
054939,19648811936822,OPTIONS FOR YOUTH DUARTE - PASADENA,Pasadena High,fuzzy_name_county,0.94
054940,36750510139188,GRANITE MOUNTAIN CHARTER,Granite Mountain Charter,fuzzy_name_county,1.00
054946,33669930139360,MISSION VISTA ACADEMY,Mission Vista Academy,fuzzy_name_county,1.00
054952,44754320139410,CA ONLINE PUBLIC SCH MONTEREY BAY,California Online Public Schools Monterey Bay,fuzzy2_token,0.80
054970,01612590129932,EAST BAY INNOVATION ACADEMY,East Bay Innovation Academy,fuzzy_name_county,1.00
054979,36679346059562,LAKEVIEW LEADERSHIP ACADEMY,Lakeview Leadership Academy,fuzzy_name_county,1.00
054980,30665483030368,CA ONLINE PUBLIC SCH CENTRAL COAST,Coast High,fuzzy_name_county,0.94
054985,31669510140541,TWELVE BRIDGES HIGH SCHOOL,Twelve Bridges High,fuzzy_name_county,1.00
054992,33672070140491,LIBERTY HIGH SCHOOL,Liberty High,fuzzy_name_county,1.00
054993,01612590134015,LODESTAR LIGHTHOUSE COMM CHARTER SC,Lodestar: A Lighthouse Community Charter Public,fuzzy2_token,0.80
054994,19647330140129,SOUTH LA COLLEGE PREP,Ednovate - South LA College Prep,fuzzy_name_county,0.94
054996,10739651030790,CENTRAL HIGH SCHOOL,Central High,fuzzy_name_county,1.00
054997,10739650140509,JUSTIN GARZA HIGH SCHOOL,Justin Garza High,fuzzy_name_county,1.00
055003,30664310140707,CAMBRIDGE VIRTUAL ACADEMY,Cambridge Virtual Academy,fuzzy_name_county,1.00
055005,36677103633302,ENTREPENEUR HIGH SCHL FONTANA,Fontana High,fuzzy_name_county,0.94
055007,19646911996438,ENVIRONMENTAL CHARTER HIGH SCH,Environmental Charter High,fuzzy_name_county,0.94
055010,41690620139915,KIPP ESPERANZA HIGH SCHOOL,KIPP Esperanza High,fuzzy_name_county,1.00
055011,19768690128728,DA VINCI CONNECT HIGH SCHOOL,Da Vinci Connect,fuzzy_name_county,1.00
055022,19734370137984,ANIMO COMPTON CHARTER SCHOOL,Animo Compton Charter,fuzzy_name_county,1.00
055028,37679910140558,BOSTONIA GLOBAL,Bostonia Global,fuzzy_name_county,1.00
055036,07100740137026,INVICTUS ACADEMY OF RICHMOND,Invictus Academy of Richmond,fuzzy_name_county,1.00
055037,10624140141291,SANGER WEST HIGH SCHOOL,Sanger West High,fuzzy_name_county,1.00
055043,43733870140673,MILPITAS MIDDLE COLLEGE HS,Milpitas Middle College High,fuzzy_name_county,1.00
055046,37684110140939,LAUNCH VIRTUAL ACADEMY,Launch Virtual Academy,fuzzy_name_county,1.00
055051,30736430139774,LEGACY MAGNET ACADEMY,Legacy Magnet Academy,fuzzy_name_county,1.00
055052,15635290141101,DEL ORO HIGH SCHOOL,Del Oro High,fuzzy_name_county,1.00
055057,34752830108860,WESTLAKE CHARTER HIGH SCHOOL,Westlake Charter,fuzzy_name_county,1.00
055068,19648570140889,PALMDALE ACADEMY CHARTER,Palmdale Academy Charter,fuzzy_name_county,1.00
055449,19647330141564,LEADERSHIP&PUBLIC SVC VIRTUAL ACA,Leadership & Public Service Virtual Academy,fuzzy_name_county,0.88
055452,19647330141630,IOVINE & YOUNG CENTER IDTE MAGNET,Iovine and Young Center,fuzzy_name_county,0.94
055461,36103630115808,NORTON SCIENCE & LANGUAGE ACADEMY,Norton Science and Language Academy,fuzzy_name_county,1.00
055538,37682960141390,POWAY TO PALOMAR MIDDLE COLLEGE,Poway to Palomar Middle College High,fuzzy_name_county,1.00
055584,15101570135467,WONDERFUL COLL PREP ACAD LOST HILLS,Wonderful College Prep Academy - Lost Hills,fuzzy_name_county,0.88
059728,33672493337656,SAN JACINTO LEADERSHIP ACADEMY,San Jacinto High,fuzzy_name_county,0.94
059801,01612590129932,EAST BAY INNOVATION ACADEMY,East Bay Innovation Academy,fuzzy_name_county,1.00
1251598,19647330111641,ALLIANCE OUCHI-O'DONOVAN 6-12,Alliance Ouchi-O'Donovan 6-12 Complex,fuzzy_name_county,0.94
1252154,19647331931716,LAKE BALBOA COLLEGE PREP K-12,Lake Balboa College Preparatory Magnet K-12,fuzzy2_token,0.80
251237,36677103633302,OPTIONS FOR YOUTH - ACTON-FONTANA 2,Fontana High,fuzzy_name_county,0.94
252215,07100740129684,SUMMIT PUBLIC SCHOOL K2,Summit Public School K2,fuzzy_name_county,1.00
352429,36679343630670,OPTIONS FOR YOUTH-VICTOR VLY-VCTVL3,Options for Youth-Victor Valley Charter,fuzzy2_token,0.80
754196,19647330108936,ALLIANCE COLLEGE-READY ACD #7,Alliance Collins Family College-Ready High,fuzzy2_token,0.80
989915,,CLEVELAND HUMANITIES MAGNET,,unmatched,0.55
989927,19647330117762,HAMILTON HUMANITIES MAGNET,School for the Visual Arts and Humanities,fuzzy2_token,0.80
