campus,ceeb,entry_year,cohort_n,ret1_pct,grad4_pct,grad5_pct,grad6_pct
Riverside,050945,2001,16,88,44,56,69
Riverside,050945,2002,18,94,44,72,72
Riverside,050945,2003,13,92,38,69,77
Riverside,050945,2004,10,90,30,50,60
Riverside,050945,2005,16,88,56,69,75
Riverside,050945,2006,12,75,25,50,58
Riverside,050945,2007,17,82,47,59,59
Riverside,050945,2008,21,86,38,67,76
Riverside,050945,2009,13,85,54,69,69
Riverside,050945,2010,22,82,59,77,82
Riverside,050945,2011,22,86,45,77,82
Riverside,050945,2013,13,100,69,92,92
Riverside,050945,2016,24,71,42,67,71
Riverside,050945,2017,13,85,62,62,62
Riverside,050945,2018,18,94,67,78,78
Riverside,050945,2019,16,100,75,81,88
Riverside,050945,2020,17,88,71,71,
Riverside,050945,2021,11,91,45,,
Riverside,050945,2022,22,77,,,
Riverside,050945,2023,27,96,,,
Riverside,050964,2003,10,80,50,60,60
Riverside,050964,2005,14,86,36,50,50
Riverside,050964,2008,20,90,50,80,85
Riverside,050964,2009,15,93,60,87,87
Riverside,050964,2010,16,94,63,81,81
Riverside,050964,2013,17,100,76,88,88
Riverside,050964,2014,17,100,71,82,82
Riverside,050964,2015,27,100,85,93,96
Riverside,050964,2016,21,100,90,95,95
Riverside,050964,2017,25,96,92,96,96
Riverside,050964,2018,26,96,92,100,100
Riverside,050964,2019,24,88,83,88,88
Riverside,050964,2020,18,94,67,83,
Riverside,050964,2021,23,91,83,,
Riverside,050964,2022,17,100,,,
Riverside,050964,2023,17,82,,,
Riverside,050968,2010,14,86,43,71,79
Riverside,050968,2017,18,94,78,83,83
Riverside,050968,2018,13,100,77,92,92
Riverside,050968,2019,16,94,81,94,94
Riverside,050968,2020,13,92,92,92,
Riverside,050968,2021,21,81,81,,
Riverside,050968,2022,22,86,,,
Riverside,050968,2023,20,95,,,
Riverside,050968,2024,19,100,,,
Riverside,050969,2006,10,90,30,50,50
Riverside,050969,2020,13,100,77,100,
Riverside,050969,2023,11,100,,,
Riverside,050970,2000,12,83,42,67,75
Riverside,050970,2001,11,100,45,82,82
Riverside,050970,2002,11,82,64,82,82
Riverside,050970,2003,12,58,50,92,92
Riverside,050970,2004,13,92,31,69,69
Riverside,050970,2006,12,92,67,75,83
Riverside,050970,2008,14,71,21,21,29
Riverside,050970,2009,14,86,50,64,86
Riverside,050970,2010,14,93,64,86,93
Riverside,050970,2011,15,87,53,80,80
Riverside,050970,2012,12,100,83,100,100
Riverside,050970,2013,21,100,71,76,76
Riverside,050970,2014,23,96,78,96,96
Riverside,050970,2015,20,95,70,85,85
Riverside,050970,2016,23,100,78,87,87
Riverside,050970,2017,27,96,74,89,89
Riverside,050970,2018,20,100,75,95,95
Riverside,050970,2019,47,98,81,89,91
Riverside,050970,2020,14,93,64,71,
Riverside,050970,2021,35,97,89,,
Riverside,050970,2022,34,94,,,
Riverside,050970,2023,17,100,,,
Riverside,050970,2024,26,92,,,
Riverside,050972,2019,12,75,75,83,83
Riverside,050972,2022,12,92,,,
Riverside,050972,2023,15,100,,,
Riverside,050972,2024,12,100,,,
Riverside,050974,2007,10,90,60,70,80
Riverside,050974,2008,11,91,55,82,91
Riverside,050974,2010,10,100,100,100,100
Riverside,050974,2012,10,100,80,100,100
Riverside,050974,2013,12,100,75,100,100
Riverside,050974,2016,12,100,83,92,92
Riverside,050974,2017,22,95,82,86,86
Riverside,050974,2018,19,100,89,95,95
Riverside,050974,2019,30,93,83,90,90
Riverside,050974,2020,28,93,75,89,
Riverside,050974,2021,18,100,89,,
Riverside,050974,2022,36,94,,,
Riverside,050974,2023,32,100,,,
Riverside,050974,2024,14,93,,,
Riverside,051008,1999,20,95,50,75,75
Riverside,051008,2000,25,88,52,76,76
Riverside,051008,2001,18,94,50,67,78
Riverside,051008,2002,32,94,22,63,69
Riverside,051008,2003,31,90,45,74,81
Riverside,051008,2004,25,68,36,56,68
Riverside,051008,2005,21,95,62,76,81
Riverside,051008,2006,21,90,62,81,81
Riverside,051008,2007,23,74,35,48,57
Riverside,051008,2008,28,75,36,54,57
Riverside,051008,2009,31,87,68,87,90
Riverside,051008,2010,20,90,45,80,80
Riverside,051008,2011,23,91,48,87,87
Riverside,051008,2012,18,100,61,78,78
Riverside,051008,2013,18,89,67,83,83
Riverside,051008,2014,25,92,60,72,72
Riverside,051008,2015,21,90,43,71,71
Riverside,051008,2016,20,95,60,80,80
Riverside,051008,2017,27,89,85,93,93
Riverside,051008,2018,28,93,82,86,89
Riverside,051008,2019,13,77,62,77,77
Riverside,051008,2020,24,79,46,54,
Riverside,051008,2021,35,91,71,,
Riverside,051008,2022,25,92,,,
Riverside,051008,2023,36,94,,,
Riverside,051008,2024,33,94,,,
Riverside,051009,1999,11,100,64,91,91
Riverside,051009,2000,18,94,50,56,61
Riverside,051009,2001,24,92,58,75,83
Riverside,051009,2002,19,100,68,74,89
Riverside,051009,2003,20,95,80,95,95
Riverside,051009,2004,16,100,50,75,75
Riverside,051009,2005,23,100,74,83,83
Riverside,051009,2006,22,95,55,82,82
Riverside,051009,2007,15,93,53,80,80
Riverside,051009,2008,20,85,65,70,75
Riverside,051009,2009,17,94,53,82,82
Riverside,051009,2010,35,94,71,91,94
Riverside,051009,2011,26,100,54,69,69
Riverside,051009,2012,24,100,79,83,83
Riverside,051009,2013,31,87,42,61,71
Riverside,051009,2014,44,91,73,84,86
Riverside,051009,2015,31,97,71,84,84
Riverside,051009,2016,27,100,89,93,93
Riverside,051009,2017,35,100,80,83,86
Riverside,051009,2018,43,91,79,91,91
Riverside,051009,2019,48,90,75,83,90
Riverside,051009,2020,39,95,74,90,
Riverside,051009,2021,41,98,76,,
Riverside,051009,2022,39,92,,,
Riverside,051009,2023,31,100,,,
Riverside,051009,2024,47,77,,,
Riverside,051028,2009,14,100,43,93,100
Riverside,051028,2011,12,83,75,75,75
Riverside,051028,2012,12,100,75,83,83
Riverside,051028,2013,12,92,58,75,75
Riverside,051028,2014,12,100,83,92,100
Riverside,051028,2015,15,80,53,60,67
Riverside,051028,2016,17,100,94,100,100
Riverside,051028,2017,14,86,43,64,71
Riverside,051028,2018,15,87,67,80,80
Riverside,051028,2019,12,100,92,100,100
Riverside,051028,2020,17,94,65,71,
Riverside,051028,2021,19,89,63,,
Riverside,051028,2022,10,80,,,
Riverside,051028,2023,11,73,,,
Riverside,051028,2024,10,90,,,
Riverside,051030,2000,11,91,36,55,73
Riverside,051030,2012,11,82,55,73,73
Riverside,051030,2014,12,100,83,92,92
Riverside,051030,2015,17,100,94,100,100
Riverside,051030,2016,18,100,94,100,100
Riverside,051030,2017,24,100,88,100,100
Riverside,051030,2018,16,100,81,88,94
Riverside,051030,2019,10,90,90,90,90
Riverside,051030,2020,17,88,65,82,
Riverside,051032,2020,10,90,50,70,
Riverside,051034,2016,10,100,70,80,80
Riverside,051034,2018,13,92,85,92,92
Riverside,051034,2019,11,64,55,55,55
Riverside,051034,2023,11,100,,,
Riverside,051050,2000,12,92,42,67,75
Riverside,051050,2003,15,87,47,73,80
Riverside,051050,2008,11,82,27,82,82
Riverside,051050,2009,12,75,50,75,75
Riverside,051060,2000,10,90,30,50,60
Riverside,051060,2001,10,100,70,90,90
Riverside,051060,2002,13,92,31,62,62
Riverside,051060,2003,10,90,40,70,70
Riverside,051060,2005,15,80,20,60,67
Riverside,051060,2016,11,73,64,64,64
Riverside,051070,2001,11,82,45,64,82
Riverside,051070,2008,11,91,55,64,73
Riverside,051070,2013,15,93,73,87,93
Riverside,051070,2015,11,100,82,91,91
Riverside,051070,2017,12,83,67,83,83
Riverside,051070,2018,11,91,73,82,82
Riverside,051070,2021,13,92,85,,
Riverside,051070,2024,16,100,,,
Riverside,051075,1999,11,73,18,36,36
Riverside,051075,2001,14,79,36,57,64
Riverside,051075,2002,18,78,39,61,61
Riverside,051075,2004,10,80,70,80,80
Riverside,051075,2006,14,93,57,79,79
Riverside,051075,2008,10,90,80,90,90
Riverside,051075,2009,14,86,93,93,93
Riverside,051075,2011,12,92,67,83,83
Riverside,051088,1999,14,71,43,64,64
Riverside,051088,2001,18,94,44,83,89
Riverside,051088,2002,24,83,33,58,63
Riverside,051088,2003,11,100,45,91,100
Riverside,051088,2004,16,88,44,75,75
Riverside,051088,2005,14,100,57,86,86
Riverside,051088,2006,16,88,56,63,81
Riverside,051088,2007,18,89,50,83,83
Riverside,051088,2008,20,100,75,85,85
Riverside,051088,2011,17,100,76,82,82
Riverside,051088,2013,18,94,67,89,94
Riverside,051088,2014,16,100,88,100,100
Riverside,051088,2015,20,95,60,80,80
Riverside,051088,2016,15,93,73,93,93
Riverside,051088,2017,24,88,67,88,88
Riverside,051088,2018,32,94,84,88,88
Riverside,051088,2019,23,96,70,78,78
Riverside,051088,2020,29,97,62,83,
Riverside,051088,2021,20,90,80,,
Riverside,051088,2022,30,97,,,
Riverside,051088,2023,21,95,,,
Riverside,051088,2024,13,85,,,
Riverside,051161,2002,12,75,17,33,33
Riverside,051161,2003,11,73,18,55,55
Riverside,051161,2007,17,88,65,82,82
Riverside,051161,2008,21,90,33,52,57
Riverside,051161,2009,13,85,15,69,77
Riverside,051161,2010,16,88,44,81,81
Riverside,051161,2019,13,85,54,69,69
Riverside,051161,2020,13,77,62,69,
Riverside,051161,2021,11,91,64,,
Riverside,051161,2022,15,73,,,
Riverside,051161,2023,16,63,,,
Riverside,051165,2008,12,75,42,50,50
Riverside,051165,2009,12,58,25,33,42
Riverside,051165,2010,17,82,35,65,65
Riverside,051165,2012,19,84,74,74,74
Riverside,051165,2014,11,100,91,91,91
Riverside,051165,2015,15,73,40,67,67
Riverside,051165,2016,11,100,73,100,100
Riverside,051165,2017,18,72,56,61,61
Riverside,051165,2019,15,87,47,47,47
Riverside,051165,2020,11,82,55,55,
Riverside,051168,2010,11,100,36,82,91
Riverside,051168,2023,23,91,,,
Riverside,051168,2024,10,90,,,
Riverside,051187,2006,11,100,73,82,82
Riverside,051187,2008,10,90,80,80,80
Riverside,051220,2020,12,92,58,83,
Riverside,051220,2021,12,100,75,,
Riverside,051221,2003,11,82,36,64,64
Riverside,051221,2019,10,90,70,80,80
Riverside,051221,2021,13,85,69,,
Riverside,051247,2001,10,70,20,50,50
Riverside,051247,2009,10,90,60,80,80
Riverside,051247,2014,12,100,58,83,83
Riverside,051247,2017,14,79,71,93,93
Riverside,051247,2020,15,87,67,73,
Riverside,051247,2022,11,91,,,
Riverside,051255,2024,11,73,,,
Riverside,051261,2009,12,67,58,58,58
Riverside,051267,2007,14,100,50,64,71
Riverside,051267,2008,10,70,60,70,70
Riverside,051267,2010,11,91,55,82,82
Riverside,051267,2012,10,90,40,90,90
Riverside,051267,2013,12,100,67,92,92
Riverside,051267,2014,16,94,63,81,81
Riverside,051267,2015,17,88,41,76,82
Riverside,051267,2017,22,77,77,95,95
Riverside,051267,2018,36,94,75,83,86
Riverside,051267,2019,19,95,79,95,95
Riverside,051267,2020,20,85,75,80,
Riverside,051267,2021,18,89,72,,
Riverside,051267,2022,22,91,,,
Riverside,051267,2023,24,96,,,
Riverside,051267,2024,21,86,,,
Riverside,051268,2014,14,86,64,86,86
Riverside,051268,2015,13,92,46,77,77
Riverside,051268,2016,12,100,50,50,50
Riverside,051268,2017,12,92,75,83,83
Riverside,051268,2018,11,100,73,91,100
