campus,ceeb,cds14,school_name,city,county,applicants,admits,admit_rate,ela_pct_met,math_pct_met,avg_pct_met,upp_pct,lcff_plus,enroll_9_12,ag_cohort_2425,ag_met_2425,admits_per_eligible,match_method,match_score
Davis,054683,19647330108928,LARCHMONT CHARTER SCHOOL,Los Angeles,Los Angeles,98,48,48.98,80.16,50.79,65.47,48.63,N,582,144,100,0.48,gardiner_seed,1.00
Davis,051430,24657892433605,LIVINGSTON HIGH SCHOOL,Livingston,Merced,97,41,42.268,36.95,8.1,22.52,86.74,Y,1169,298,105,0.3905,fuzzy_name_county,1.00
Davis,051840,19647331939859,WOODROW WILSON HIGH SCHOOL,Los Angeles,Los Angeles,97,36,37.113,58.1,17.47,37.78,94.29,Y,1260,307,221,0.1629,gardiner_seed,1.00
Davis,052290,54718605433230,OROSI HIGH SCHOOL,Orosi,Tulare,97,42,43.299,59.24,17.23,38.23,96.84,Y,1108,200,84,0.5,fuzzy_name_county,1.00
Davis,052670,33672153336492,RAMONA HIGH SCHOOL,Riverside,Riverside,97,31,31.959,50.6,16.07,33.33,87.49,Y,2142,529,306,0.1013,gardiner_seed,1.00
Davis,053855,36678500102830,WILMER AMINA CARTER HS,Rialto,San Bernardino,97,35,36.082,59.02,23.26,41.14,79.24,Y,1951,482,276,0.1268,gardiner_seed,1.00
Davis,050816,13631151330133,SOUTHWEST HIGH SCHOOL,El Centro,Imperial,96,43,44.792,54.65,21.31,37.98,75.46,Y,1846,441,212,0.2028,gardiner_seed,1.00
Davis,050997,10621661030295,DUNCAN POLYTECHNICAL HS,Fresno,Fresno,96,33,34.375,55.78,19.64,37.71,87.69,Y,1186,264,149,0.2215,fuzzy_name_county,0.94
Davis,053088,43696664330080,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,96,37,38.542,44.78,18.16,31.47,60.22,N,744,204,89,0.4157,fuzzy_name_county,0.94
Davis,053765,19651281939701,WHITTIER HIGH SCHOOL,Whittier,Los Angeles,96,37,38.542,62.82,39.79,51.3,86.92,Y,1652,394,219,0.1689,gardiner_seed,1.00
Davis,054355,07616480117218,DOZIER-LIBBEY MEDICAL HIGH SCH,Antioch,Contra Costa,96,40,41.667,77.9,27.84,52.87,82.09,Y,681,152,67,0.597,fuzzy_name_county,0.94
Davis,050591,34674473430717,VISIONS IN EDUCATION,Carmichael,Sacramento,95,34,35.789,52.5,26.06,39.28,61.78,N,3731,1542,189,0.1799,fuzzy_name_county,1.00
Davis,051662,19647330119693,UCLA COMMUNITY SCHOOL,Los Angeles,Los Angeles,95,49,51.579,56.61,21.76,39.19,97.87,Y,422,116,81,0.6049,gardiner_seed,1.00
Davis,051915,07617390730549,ALHAMBRA HIGH SCHOOL,Martinez,Contra Costa,95,32,33.684,53.08,27.8,40.44,32.39,N,1028,241,117,0.2735,fuzzy_name_county,1.00
Davis,052782,34752833430584,NATOMAS HIGH SCHOOL,Sacramento,Sacramento,95,38,40.0,38.99,6.97,22.98,81.16,Y,1157,249,106,0.3585,fuzzy_name_county,1.00
Davis,054539,15634121531672,WONDERFUL COLLEGE PREP ACAD DELANO,Delano,Kern,95,52,54.737,64.29,27.72,46.0,94.1,Y,1221,329,251,0.2072,fuzzy_name_county,0.94
Davis,050135,12626871230705,ARCATA HIGH SCHOOL,Arcata,Humboldt,94,44,46.809,63.83,37.47,50.65,42.11,N,1007,238,129,0.3411,fuzzy_name_county,1.00
Davis,051010,30665143032505,FULLERTON UNION HIGH SCHOOL,Fullerton,Orange,94,49,52.128,65.35,34.07,49.71,63.94,N,1880,442,183,0.2678,gardiner_seed,1.00
Davis,052056,33752423330552,RANCHO VERDE HIGH SCHOOL,Moreno Valley,Riverside,94,37,39.362,51.25,14.58,32.91,82.72,Y,2101,477,292,0.1267,gardiner_seed,1.00
Davis,052105,37684113738226,SWEETWATER HIGH SCHOOL,National City,San Diego,94,30,31.915,37.61,12.52,25.07,93.06,Y,2290,627,212,0.1415,gardiner_seed,1.00
Davis,052205,01612590125716,FREMONT HIGH SCHOOL,Oakland,Alameda,94,39,41.489,12.28,1.7,6.99,99.49,Y,1166,263,136,0.2868,fuzzy_name_county,1.00
Davis,052297,56725465631742,CHANNEL ISLANDS HIGH SCHOOL,Oxnard,Ventura,94,45,47.872,37.0,11.49,24.25,89.87,Y,2380,619,243,0.1852,gardiner_seed,1.00
Davis,053341,19651361931492,CANYON HIGH SCHOOL,Canyon Country,Los Angeles,94,34,36.17,72.28,40.74,56.51,51.69,N,1952,488,152,0.2237,fuzzy_name_county,1.00
Davis,054928,07617960133637,SUMMIT PUBLIC SCHOOL TAMALPAIS,San Pablo,Contra Costa,94,26,27.66,44.66,12.62,28.64,83.63,Y,397,102,91,0.2857,fuzzy_name_county,1.00
Davis,051257,19647091996313,ANIMO LEADERSHIP CHARTER HS,Inglewood,Los Angeles,93,43,46.237,61.18,24.34,42.76,93.53,Y,634,150,125,0.344,gardiner_seed,1.00
Davis,051885,19647741935436,LYNWOOD HIGH SCHOOL,Lynwood,Los Angeles,93,32,34.409,42.27,13.35,27.81,96.99,Y,1858,468,224,0.1429,gardiner_seed,1.00
Davis,053975,19647331935352,ANIMO S LOS ANGELES CHARTER HS,Los Angeles,Los Angeles,93,24,25.806,28.99,10.14,19.56,93.05,Y,978,274,153,0.1569,fuzzy_name_county,0.94
Davis,054159,33670900114157,PATRIOT HIGH SCHOOL,Jurupa Valley,Riverside,93,33,35.484,48.51,15.98,32.24,76.95,Y,2399,588,345,0.0957,gardiner_seed,1.00
Davis,054378,19768690119016,DA VINCI SCIENCE HIGH SCHOOL,El Segundo,Los Angeles,93,34,36.559,90.65,55.0,72.83,34.42,N,552,131,126,0.2698,gardiner_seed,1.00
Davis,050210,15635291532290,EAST BAKERSFIELD HIGH SCHOOL,Bakersfield,Kern,92,43,46.739,53.61,11.87,32.74,91.33,Y,2331,536,180,0.2389,gardiner_seed,1.00
Davis,050942,36677103630902,HENRY J KAISER HIGH SCHOOL,Fontana,San Bernardino,92,38,41.304,54.69,30.42,42.56,87.77,Y,1660,459,293,0.1297,gardiner_seed,1.00
Davis,052059,33671243330396,CANYON SPRINGS HIGH SCHOOL,Moreno Valley,Riverside,92,28,30.435,51.97,12.78,32.37,84.18,Y,2251,474,248,0.1129,gardiner_seed,1.00
Davis,054225,19647330114850,WEST ADAMS PREPARATORY HS,Los Angeles,Los Angeles,92,36,39.13,35.04,8.38,21.71,98.09,Y,942,289,170,0.2118,gardiner_seed,1.00
Davis,050660,07617540734566,MOUNT DIABLO HIGH SCHOOL,Concord,Contra Costa,91,33,36.264,36.01,11.79,23.9,87.83,Y,1397,318,69,0.4783,fuzzy2_token,0.80
Davis,051050,19645681933530,GLENDALE HIGH SCHOOL,Glendale,Los Angeles,91,34,37.363,39.34,22.09,30.72,77.69,Y,2066,550,207,0.1643,gardiner_seed,1.00
Davis,051113,27660682730174,GREENFIELD HIGH SCHOOL,Greenfield,Monterey,91,33,36.264,51.24,10.93,31.08,86.19,Y,1274,274,92,0.3587,fuzzy_name_county,1.00
Davis,051230,19647331934157,HUNTINGTON PARK HIGH SCHOOL,Huntington Park,Los Angeles,91,38,41.758,46.32,13.2,29.76,95.67,Y,1479,403,260,0.1462,gardiner_seed,1.00
Davis,051268,36677100120758,JURUPA HILLS HIGH SCHOOL,Fontana,San Bernardino,91,34,37.363,52.97,26.2,39.58,86.14,Y,1739,434,322,0.1056,gardiner_seed,1.00
Davis,051645,19647331933118,JOHN C FREMONT HIGH SCHOOL,Los Angeles,Los Angeles,91,35,38.462,33.61,13.35,23.48,97.94,Y,1889,489,260,0.1346,fuzzy_name_county,1.00
Davis,051781,19647330101675,OSCAR DE LA HOYA ANIMO CHARTER,Los Angeles,Los Angeles,91,31,34.066,38.28,7.03,22.66,95.73,Y,515,140,103,0.301,fuzzy_name_county,1.00
Davis,052125,50736015035902,ORESTIMBA HIGH SCHOOL,Newman,Stanislaus,91,33,36.264,54.65,14.69,34.67,66.38,N,925,230,102,0.3235,fuzzy_name_county,1.00
Davis,053970,07617960735902,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,91,33,36.264,36.83,6.78,21.8,97.66,Y,1280,373,89,0.3708,fuzzy_name_county,0.94
Davis,050425,13630991332204,CALEXICO HIGH SCHOOL,Calexico,Imperial,90,39,43.333,48.49,14.52,31.51,88.78,Y,2746,692,212,0.184,gardiner_seed,1.00
Davis,050873,37681063735313,ORANGE GLEN HIGH SCHOOL,Escondido,San Diego,90,40,44.444,46.32,13.73,30.03,90.6,Y,1788,466,219,0.1826,gardiner_seed,1.00
Davis,051327,30665143037090,SONORA HIGH SCHOOL,La Habra,Orange,90,35,38.889,71.99,40.98,56.48,67.06,N,1779,457,265,0.1321,fuzzy_name_county,1.00
Davis,051576,19647331932888,DOWNTOWN MAGNETS HIGH SCHOOL,Los Angeles,Los Angeles,90,33,36.667,83.1,54.67,68.89,81.56,Y,819,173,148,0.223,gardiner_seed,1.00
Davis,052541,19642461995398,HIGHLAND HIGH SCHOOL,Palmdale,Los Angeles,90,34,37.778,39.95,12.81,26.38,66.59,N,2706,671,262,0.1298,gardiner_seed,1.00
Davis,052629,36678503630597,RIALTO HIGH SCHOOL,Rialto,San Bernardino,90,41,45.556,51.12,18.8,34.96,87.04,Y,2623,605,362,0.1133,gardiner_seed,1.00
Davis,053570,30736433037553,TUSTIN HIGH SCHOOL,Tustin,Orange,90,38,42.222,62.67,23.41,43.04,88.14,Y,1627,456,231,0.1645,gardiner_seed,1.00
Davis,051305,27660682732170,KING CITY JOINT UNION HS,King City,Monterey,89,43,48.315,58.25,16.86,37.55,84.32,Y,1199,255,76,0.5658,fuzzy_name_county,0.94
Davis,052515,54755235434113,PORTERVILLE HIGH SCHOOL,Porterville,Tulare,89,46,51.685,58.16,23.7,40.93,89.22,Y,2125,491,234,0.1966,gardiner_seed,1.00
Davis,052650,39686503935756,RIPON HIGH SCHOOL,Ripon,San Joaquin,89,46,51.685,65.75,42.13,53.94,27.69,N,1051,264,140,0.3286,fuzzy_name_county,1.00
Davis,052891,37683383730173,CANYON HILLS HIGH SCHOOL,San Diego,San Diego,89,39,43.82,50.74,30.21,40.48,58.83,N,1183,243,189,0.2063,gardiner_seed,1.00
Davis,050989,10621661032911,HERBERT HOOVER HIGH SCHOOL,Fresno,Fresno,88,33,37.5,45.9,11.62,28.76,84.8,Y,2040,422,167,0.1976,fuzzy_name_county,1.00
Davis,051328,33670583330669,LA QUINTA HIGH SCHOOL,La Quinta,Riverside,88,30,34.091,64.68,25.76,45.22,75.13,Y,2425,558,399,0.0752,gardiner_seed,1.00
Davis,052141,34739733430378,CENTER HIGH SCHOOL,Antelope,Sacramento,88,29,32.955,54.35,28.09,41.22,55.49,N,1312,315,101,0.2871,fuzzy_name_county,1.00
Davis,053685,15638591536440,WASCO UNION HIGH SCHOOL,Wasco,Kern,88,43,48.864,56.83,20.47,38.65,88.64,Y,1672,374,126,0.3413,fuzzy_name_county,0.94
Davis,054003,10621660108555,DESIGN SCIENCE MIDDLE COLG HS,Fresno,Fresno,88,38,43.182,79.98,60.04,70.01,63.79,N,243,54,52,0.7308,fuzzy_name_county,0.95
Davis,051160,49753904932554,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,87,42,48.276,62.38,31.35,46.87,57.06,N,503,132,88,0.4773,fuzzy_name_county,1.00
Davis,052384,36676523631157,COLONY HIGH SCHOOL,Ontario,San Bernardino,87,32,36.782,59.2,21.67,40.43,74.87,N,2109,537,309,0.1036,gardiner_seed,1.00
Davis,053243,30666703036456,VALLEY HIGH SCHOOL,Santa Ana,Orange,87,38,43.678,30.93,12.35,21.64,94.76,Y,1908,456,150,0.2533,gardiner_seed,1.00
Davis,053912,45701360106013,UNIVERSITY PREPARATORY SCHOOL,Redding,Shasta,87,45,51.724,70.49,54.92,62.7,29.04,N,544,122,106,0.4245,fuzzy_name_county,1.00
Davis,054199,19647330111583,ANIMO JACKIE ROBINSON CHRT SCH,Los Angeles,Los Angeles,87,43,49.425,55.1,20.41,37.76,96.54,Y,607,138,129,0.3333,gardiner_seed,1.00
Davis,054376,19647330119727,CORTINES SCHOOL VPA,Los Angeles,Los Angeles,87,45,51.724,60.01,13.95,36.98,72.05,N,1102,282,198,0.2273,hand_verified,0.98
Davis,054605,36678760125450,INDIAN SPRINGS HIGH SCHOOL,San Bernardino,San Bernardino,87,32,36.782,43.53,11.48,27.51,97.29,Y,1810,441,222,0.1441,gardiner_seed,1.00
Davis,054673,19647330125864,USC HYBRID HIGH COLLEGE PREP,Los Angeles,Los Angeles,87,43,49.425,66.92,25.95,46.44,86.95,Y,521,120,118,0.3644,gardiner_seed,1.00
Davis,054847,07617960735902,ASPIRE RICHMOND CA COLG PREP,Richmond,Contra Costa,87,34,39.08,36.83,6.78,21.8,97.66,Y,1280,373,89,0.382,fuzzy_name_county,0.94
Davis,050663,07617540737809,YGNACIO VALLEY HIGH SCHOOL,Concord,Contra Costa,86,34,39.535,34.78,8.74,21.76,87.16,Y,1059,250,50,0.68,fuzzy_name_county,1.00
Davis,052572,36678433630779,REDLANDS EAST VALLEY HS,Redlands,San Bernardino,86,29,33.721,60.23,37.68,48.96,62.28,N,1845,446,201,0.1443,fuzzy_name_county,1.00
Davis,052655,19645271932706,EL RANCHO HIGH SCHOOL,Pico Rivera,Los Angeles,86,34,39.535,62.08,25.58,43.83,77.59,Y,1995,531,295,0.1153,gardiner_seed,1.00
Davis,052892,37684113730124,SOUTHWEST HIGH SCHOOL,San Diego,San Diego,86,39,45.349,42.76,14.83,28.8,90.21,Y,1563,382,221,0.1765,gardiner_seed,1.00
Davis,052905,19647331937622,SAN FERNANDO HIGH SCHOOL,San Fernando,Los Angeles,86,44,51.163,39.19,17.97,28.58,93.35,Y,1608,385,215,0.2047,gardiner_seed,1.00
Davis,053400,19647331938307,SOUTH GATE HIGH SCHOOL,South Gate,Los Angeles,86,29,33.721,44.33,21.07,32.7,94.23,Y,1681,418,220,0.1318,gardiner_seed,1.00
Davis,054238,19647330106849,ANIMO PAT BROWN CHARTER HS,Los Angeles,Los Angeles,86,44,51.163,54.23,13.77,34.0,96.92,Y,617,141,134,0.3284,gardiner_seed,1.00
Davis,050093,30666473030053,ESPERANZA HIGH SCHOOL,Anaheim,Orange,85,28,32.941,73.71,47.23,60.47,47.67,N,1393,356,193,0.1451,fuzzy_name_county,1.00
Davis,050228,19642871938166,SIERRA VISTA HIGH SCHOOL,Baldwin Park,Los Angeles,85,34,40.0,62.76,28.32,45.54,88.67,Y,1650,400,178,0.191,gardiner_seed,1.00
Davis,051899,39685933932001,EAST UNION HIGH SCHOOL,Manteca,San Joaquin,85,34,40.0,47.92,15.88,31.9,68.37,N,1524,368,102,0.3333,fuzzy_name_county,1.00
Davis,052299,56725465634761,RIO MESA HIGH SCHOOL,Oxnard,Ventura,85,42,49.412,47.57,16.96,32.27,74.01,N,1951,469,135,0.3111,fuzzy_name_county,1.00
Davis,053094,43694274334900,MOUNT PLEASANT HIGH SCHOOL,San Jose,Santa Clara,85,31,36.471,51.18,15.0,33.09,75.05,Y,998,278,89,0.3483,fuzzy_name_county,0.88
Davis,053107,43694274335428,WILLIAM C OVERFELT HIGH SCHOOL,San Jose,Santa Clara,85,38,44.706,40.72,10.51,25.62,80.56,Y,1363,329,108,0.3519,fuzzy_name_county,1.00
Davis,053690,48705814830147,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,85,37,43.529,28.81,17.36,23.09,81.88,Y,1418,364,125,0.296,fuzzy_name_county,1.00
Davis,054317,15635290116400,MIRA MONTE HIGH SCHOOL,Bakersfield,Kern,85,35,41.176,32.9,5.27,19.09,95.02,Y,2048,430,150,0.2333,gardiner_seed,1.00
Davis,054412,01612590112797,COLISEUM COLLEGE PREP ACADEMY,Oakland,Alameda,85,37,43.529,48.12,9.11,28.62,98.26,Y,460,68,58,0.6379,fuzzy_name_county,1.00
Davis,252215,07100740129684,SUMMIT PUBLIC SCHOOL K2,El Cerrito,Contra Costa,85,28,32.941,61.9,15.38,38.64,82.89,Y,374,85,74,0.3784,fuzzy_name_county,1.00
Davis,050075,09619030937805,SOUTH TAHOE HIGH SCHOOL,South Lake Tahoe,El Dorado,84,39,46.429,47.82,26.61,37.21,50.74,N,1076,245,96,0.4062,fuzzy_name_county,1.00
Davis,050265,19648081930825,BELL GARDENS HIGH SCHOOL,Bell Gardens,Los Angeles,84,38,45.238,39.4,9.9,24.65,91.59,Y,2046,497,96,0.3958,gardiner_seed,1.00
Davis,050652,19734371932326,DOMINGUEZ HIGH SCHOOL,Compton,Los Angeles,84,39,46.429,52.77,20.87,36.82,93.62,Y,1582,370,348,0.1121,gardiner_seed,1.00
Davis,050721,41689244137535,TERRA NOVA HIGH SCHOOL,Pacifica,San Mateo,84,20,23.81,59.0,38.99,48.99,17.43,N,740,171,103,0.1942,fuzzy_name_county,1.00
Davis,051140,19647331936160,NATHANIEL NARBONNE HIGH SCHOOL,Harbor City,Los Angeles,84,38,45.238,57.94,26.38,42.16,84.05,Y,1549,391,311,0.1222,gardiner_seed,1.00
Davis,052018,36676523633906,MONTCLAIR HIGH SCHOOL,Montclair,San Bernardino,84,41,48.81,66.38,28.59,47.48,92.17,Y,2515,559,330,0.1242,gardiner_seed,1.00
Davis,052073,33752003330529,MURRIETA VALLEY HIGH SCHOOL,Murrieta,Riverside,84,46,54.762,75.89,40.05,57.97,47.39,N,2104,514,326,0.1411,gardiner_seed,1.00
Davis,052310,27661342733657,PACIFIC GROVE HIGH SCHOOL,Pacific Grove,Monterey,84,27,32.143,84.97,58.11,71.54,19.93,N,552,159,63,0.4286,fuzzy_name_county,1.00
Davis,053303,42693104234613,ERNEST RIGHETTI HIGH SCHOOL,Santa Maria,Santa Barbara,84,39,46.429,57.11,20.39,38.75,60.89,N,2416,538,240,0.1625,gardiner_seed,1.00
Davis,050245,19647331930866,BELL HIGH SCHOOL,Bell,Los Angeles,83,45,54.217,58.03,25.55,41.79,91.71,Y,2088,505,283,0.159,gardiner_seed,1.00
Davis,050657,07617540731836,CONCORD HIGH SCHOOL,Concord,Contra Costa,83,35,42.169,44.82,14.92,29.87,73.44,N,1137,288,96,0.3646,fuzzy_name_county,1.00
Davis,050722,19642121933159,RICHARD GAHR HIGH SCHOOL,Cerritos,Los Angeles,83,32,38.554,68.68,39.51,54.09,64.62,N,1631,414,269,0.119,gardiner_seed,1.00
Davis,052315,19642461936624,PALMDALE HIGH SCHOOL,Palmdale,Los Angeles,83,32,38.554,32.03,5.16,18.59,74.41,N,2208,544,149,0.2148,gardiner_seed,1.00
Davis,052516,19649071995901,DIAMOND RANCH HIGH SCHOOL,Pomona,Los Angeles,83,33,39.759,67.38,25.19,46.28,79.77,Y,1542,353,180,0.1833,gardiner_seed,1.00
Davis,053760,19651281936889,PIONEER HIGH SCHOOL,Whittier,Los Angeles,83,37,44.578,61.53,24.88,43.2,89.7,Y,1000,255,186,0.1989,fuzzy_name_county,1.00
Davis,054316,36750440119115,OAK HILLS HIGH SCHOOL,Oak Hills,San Bernardino,83,31,37.349,47.87,25.39,36.63,58.73,N,2370,546,304,0.102,fuzzy_name_county,1.00
Davis,050750,54755315431184,DINUBA HIGH SCHOOL,Dinuba,Tulare,82,43,52.439,61.97,23.67,42.82,83.97,Y,2115,422,146,0.2945,fuzzy_name_county,1.00
Davis,052513,54755235432786,MONACHE HIGH SCHOOL,Porterville,Tulare,82,33,40.244,57.67,21.51,39.59,82.26,Y,1855,448,184,0.1793,fuzzy_name_county,1.00
Davis,053849,49738824930384,TECHNOLOGY HIGH SCHOOL,Rohnert Park,Sonoma,82,26,31.707,94.01,71.39,82.7,28.57,N,343,82,64,0.4062,fuzzy_name_county,1.00
Davis,053878,41690620112722,SUMMIT PREPARATORY CHARTER HIG,Redwood City,San Mateo,82,31,37.805,46.32,16.84,31.58,73.04,N,293,101,95,0.3263,fuzzy_name_county,0.94
Davis,054073,33670330110759,JOHN F KENNEDY MIDDLE COLG HS,Norco,Riverside,82,37,45.122,93.44,55.77,74.6,59.22,N,694,169,152,0.2434,gardiner_seed,1.00
Davis,054088,19647330108894,ALLIANCE JUDY BURTON TECH ACAD,Los Angeles,Los Angeles,82,26,31.707,67.33,44.67,56.0,96.59,Y,616,148,143,0.1818,fuzzy2_token,0.80
Davis,054667,19647330126516,HUNTINGTON PARK INST APPLD MEDICINE,Huntington Park,Los Angeles,82,40,48.78,66.78,29.8,48.29,93.55,Y,729,163,137,0.292,gardiner_seed,1.00
Davis,050804,37681303730066,VALHALLA HIGH SCHOOL,El Cajon,San Diego,81,28,34.568,68.4,32.72,50.56,71.12,N,1728,428,186,0.1505,gardiner_seed,1.00
Davis,052485,09618530932756,EL DORADO HIGH SCHOOL,Placerville,El Dorado,81,32,39.506,59.69,31.48,45.59,42.82,N,1135,301,114,0.2807,fuzzy_name_county,1.00
Davis,052678,49738824935482,RANCHO COTATE HIGH SCHOOL,Rohnert Park,Sonoma,81,33,40.741,49.39,12.09,30.74,54.64,N,1755,429,144,0.2292,fuzzy_name_county,1.00
Davis,053871,19651360102459,GOLDEN VALLEY HIGH SCHOOL,Santa Clarita,Los Angeles,81,38,46.914,61.11,27.9,44.51,49.14,N,1980,516,98,0.3878,fuzzy_name_county,1.00
Davis,050911,48705404833000,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,80,33,41.25,43.75,11.55,27.65,83.18,Y,1605,412,73,0.4521,fuzzy_name_county,1.00
Davis,053350,10624301036672,SELMA HIGH SCHOOL,Selma,Fresno,80,34,42.5,54.25,22.72,38.48,90.41,Y,1721,389,156,0.2179,fuzzy_name_county,1.00
Davis,054013,33736760100255,DESERT MIRAGE HIGH SCHOOL,Thermal,Riverside,80,37,46.25,38.72,8.5,23.61,97.49,Y,1875,435,181,0.2044,gardiner_seed,1.00
Davis,054044,49709040101923,ROSELAND UNIVERSITY PREP,Santa Rosa,Sonoma,80,42,52.5,55.56,25.13,40.34,91.1,Y,775,169,60,0.7,hand_verified,0.65
Davis,054151,01612590108944,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,80,34,42.5,57.53,1.37,29.45,93.95,Y,281,75,61,0.5574,fuzzy_name_county,0.94
Davis,054927,43771490137315,KIPP NAVIGATE COLLEGE PREP,San Jose,Santa Clara,80,27,33.75,42.86,27.14,35.0,79.46,Y,297,76,65,0.4154,fuzzy_name_county,1.00
Davis,051862,19647330117051,EDWARD R ROYBAL LEARNING CNTR,Los Angeles,Los Angeles,80,28,35.0,50.39,15.02,32.7,94.42,Y,1130,275,232,0.1207,fuzzy_name_county,0.97
Davis,050209,15635291530369,CENTENNIAL HIGH SCHOOL,Bakersfield,Kern,79,40,50.633,65.8,34.65,50.23,45.25,N,2212,538,253,0.1581,fuzzy_name_county,1.00
Davis,050806,37681303732336,GRANITE HILLS HIGH SCHOOL,El Cajon,San Diego,79,32,40.506,43.35,21.5,32.42,59.2,N,2331,598,288,0.1111,gardiner_seed,1.00
Davis,051498,19647090100602,LENNOX MATH SCIENCE TECH ACAD,Inglewood,Los Angeles,79,32,40.506,73.24,41.55,57.39,86.73,Y,588,144,118,0.2712,fuzzy2_token,0.80
Davis,052057,33671243330438,VALLEY VIEW HIGH SCHOOL,Moreno Valley,Riverside,79,34,43.038,50.69,17.1,33.89,82.66,Y,2699,603,321,0.1059,gardiner_seed,1.00
Davis,053300,19651281937903,SANTA FE HIGH SCHOOL,Santa Fe Springs,Los Angeles,79,36,45.57,66.29,44.9,55.59,80.05,Y,1865,509,308,0.1169,gardiner_seed,1.00
Davis,053515,19647331931526,CARSON HIGH SCHOOL,Carson,Los Angeles,79,30,37.975,54.69,24.77,39.73,88.13,Y,1407,330,212,0.1415,gardiner_seed,1.00
Davis,054438,34673550119131,LIBERTY RANCH HIGH SCHOOL,Galt,Sacramento,79,28,35.443,71.51,39.95,55.73,42.94,N,899,215,74,0.3784,fuzzy_name_county,1.00
Davis,050465,19647331931476,CANOGA PARK HIGH SCHOOL,Canoga Park,Los Angeles,78,25,32.051,51.39,18.12,34.76,92.58,Y,1389,341,195,0.1282,fuzzy_name_county,1.00
Davis,051033,30665223036555,SANTIAGO HIGH SCHOOL,Garden Grove,Orange,78,32,41.026,55.49,25.12,40.31,93.57,Y,1664,459,234,0.1368,gardiner_seed,1.00
Davis,051255,19646341996586,ANIMO INGLEWOOD CHARTER HS,Inglewood,Los Angeles,78,32,41.026,74.19,20.0,47.09,90.37,Y,592,142,128,0.25,gardiner_seed,1.00
Davis,052620,19647331937226,RESEDA HIGH SCHOOL,Reseda,Los Angeles,78,39,50.0,42.8,14.18,28.49,89.61,Y,1107,345,190,0.2053,gardiner_seed,1.00
Davis,053258,30666703030608,MIDDLE COLLEGE HIGH SCHOOL,Santa Ana,Orange,78,41,52.564,95.0,53.87,74.44,87.28,Y,448,94,92,0.4457,gardiner_seed,1.00
Davis,054020,39754990102392,MILLENNIUM HIGH SCHOOL,Tracy,San Joaquin,78,37,47.436,71.09,47.62,59.36,25.69,N,436,126,94,0.3936,fuzzy_name_county,0.94
Davis,054047,38684780107300,CITY ARTS AND LEADERSHIP ACADEMY,San Francisco,San Francisco,78,25,32.051,61.32,7.62,34.47,77.33,Y,397,118,113,0.2212,fuzzy_name_county,1.00
Davis,050077,36676523630225,ALTA LOMA HIGH SCHOOL,Alta Loma,San Bernardino,77,21,27.273,74.86,38.8,56.83,62.41,N,2386,567,397,0.0529,gardiner_seed,1.00
Davis,051788,19647336061451,FOSHAY LEARNING CENTER,Los Angeles,Los Angeles,77,22,28.571,65.26,23.2,44.23,81.09,Y,714,177,156,0.141,gardiner_seed,1.00
Davis,051811,19647330106997,ORTHOPAEDIC HOSPITAL MAGNET HS,Los Angeles,Los Angeles,77,31,40.26,77.82,32.91,55.37,93.11,Y,653,140,129,0.2403,gardiner_seed,1.00
Davis,052276,30666213031952,EL MODENA HIGH SCHOOL,Orange,Orange,77,31,40.26,61.57,25.59,43.58,69.69,N,1795,460,232,0.1336,gardiner_seed,1.00
Davis,052390,19648811936103,JOHN MUIR HIGH SCHOOL,Pasadena,Los Angeles,77,34,44.156,40.48,15.13,27.8,77.45,Y,1206,266,139,0.2446,gardiner_seed,1.00
Davis,053820,36679593638509,YUCAIPA SENIOR HIGH SCHOOL,Yucaipa,San Bernardino,77,31,40.26,59.95,29.26,44.6,59.17,N,2755,610,229,0.1354,fuzzy_name_county,1.00
Davis,054746,37681060127241,DEL LAGO ACADEMY,Escondido,San Diego,77,41,53.247,70.29,30.38,50.34,73.86,N,765,181,160,0.2562,gardiner_seed,1.00
Davis,054141,33672070113191,HERITAGE HIGH SCHOOL,Menifee,Riverside,76,37,48.684,46.59,11.28,28.94,81.42,Y,2330,607,298,0.1242,gardiner_seed,1.00
Davis,054865,19734370132969,COMPTON EARLY COLLEGE HIGH SCH,Compton,Los Angeles,76,28,36.842,86.99,50.5,68.74,85.79,Y,556,121,121,0.2314,gardiner_seed,1.00
Davis,050240,33669933330479,BEAUMONT HIGH SCHOOL,Beaumont,Riverside,75,38,50.667,62.05,26.9,44.48,65.49,N,3460,769,348,0.1092,gardiner_seed,1.00
Davis,050551,19647330135855,MAYWOOD CTR ENRICHED STUDIES,Maywood,Los Angeles,75,19,25.333,64.88,26.76,45.82,86.1,Y,748,200,146,0.1301,gardiner_seed,1.00
Davis,050581,37684113732849,HILLTOP HIGH SCHOOL,Chula Vista,San Diego,75,31,41.333,60.15,21.4,40.77,79.67,Y,1771,409,212,0.1462,gardiner_seed,1.00
Davis,050620,33736763330990,COACHELLA VALLEY HIGH SCHOOL,Thermal,Riverside,75,33,44.0,35.54,11.65,23.59,91.43,Y,2300,583,293,0.1126,gardiner_seed,1.00
